journal	paper	subject	category	author	url	size_in_kb	year	ju_url
IJHS-50-2015-Issue-4	Annual Contents	General	Other	 Volume 50.1-4 (2015)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol50_2015_4_Art14.pdf	118.0		
IJHS-51-2016-Issue-1	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art01.pdf	118.0		
IJHS-51-2016-Issue-1	Editorial: Tradition & Methodology of Knowledge Production	Other	Indic	 A K Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art02.pdf	180.0		
IJHS-51-2016-Issue-1	Guest Editorial	Other	Other	 Rajan Gurukkal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art03.pdf	70.0		
IJHS-51-2016-Issue-1	An Introductory Outline of Knowledge Production in Pre-colonial India	Other	Indic	 Rajan Gurukkal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art04.pdf	182.0		
IJHS-51-2016-Issue-1	Metallurgy of Zinc, High-tin Bronze and Gold in Indian Antiquity: Methodological Aspects	Metallurgy	Indic	 Sharada Srinivasan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art05.pdf	484.0		
IJHS-51-2016-Issue-1	Carakas Approach to Knowledge	Medicine	Indic	 M S Valiathan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art06.pdf	231.0		
IJHS-51-2016-Issue-1	Origins and Growth of Ayurvedic Knowledge	Medicine	Indic	 M R Raghava Varier	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art07.pdf	186.0		
IJHS-51-2016-Issue-1	Knowledge Generation in Ayurveda: Methodological Aspects	Medicine	Indic	 S N Venugopalan Nair and Darshan Shankar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art08.pdf	193.0		
IJHS-51-2016-Issue-1	What is Indian about Indian Mathematics?	Math	Indic	 P P Divakaran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art09.pdf	385.0		
IJHS-51-2016-Issue-1	Heliacal Rising of Canopus in Indian Astronomy	Astronomy	Indic	 S Balachandra Rao, Rupa K and Padmaja Venugopal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art10.pdf	476.0		
IJHS-51-2016-Issue-1	Inference as a Means of Valid Knowledge in Indian Epistemological Tradition	Philosophy	Indic	 C Rajendran	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art11.pdf	144.0		
IJHS-51-2016-Issue-1	Debate as a Methodology of Knowledge Production in Pre-Modern India	Philosophy	Indic	 A Raghuramaraju	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art12.pdf	150.0		
IJHS-51-2016-Issue-1	Translation as Method: Implications for History of Science	Philosophy	Other	 Sundar Sarukkai	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art13.pdf	174.0		
IJHS-51-2016-Issue-1	In Search of the Beginnings and Growth of Knowledge Production in Tamil	Linguistics	Indic	 R Champakalakshmi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art14.pdf	182.0		
IJHS-51-2016-Issue-1	A Note on Grammatical Knowledge in Early Tamilakam	Linguistics	Indic	 Y Subbarayalu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art15.pdf	155.0		
IJHS-51-2016-Issue-1	Body Centric Knowledge: Traditions of Performance and Pedagogy in Kathakali	Culture	Indic	 Mundoli Narayanan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art16.pdf	192.0		
IJHS-51-2016-Issue-1	The Polysemy of the Prabandha – Reading a Premodern Musical Genre	Music	Indic	 Naresh Keerthi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art17.pdf	412.0		
IJHS-51-2016-Issue-1	From the Mythology of Vastusastra to the Methodology of Vastuvidya	Other	Indic	 RV Achari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_1_Art18.pdf	620.0		
IJHS-51-2016-Issue-2A	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art00.pdf	87.0		
IJHS-51-2016-Issue-2A	Agricultural Practices as gleaned from the Tamil Literature of the Sangam Age	Agriculture	Indic	 T M Srinivasan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art01.pdf	468.0		
IJHS-51-2016-Issue-2A	Combinatorics as Found in the Gommatsara of Nemichandra	Math	Indic	 Dipak Jadhav and Anupam Jain	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art02.pdf	704.0		
IJHS-51-2016-Issue-2A	Records of Vyatipata in Stone Inscriptions	Astronomy	Indic	 B S Shylaja and Geetha Kydala	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art03.pdf	433.0		
IJHS-51-2016-Issue-2A	Pathophysiology and Treatment of Urolithiasis in Unani Medicine	Medicine	Arabic	 I Mohammed Tabarak Hussain, Ghufran Ahmed, Nasreen	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art04.pdf	181.0		
IJHS-51-2016-Issue-2A	Techno-Engineering Education and the Railways in Colonial India	Other	Indic	 Debashis Mandal	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art05.pdf	142.0		
IJHS-51-2016-Issue-2A	Sahib Singh Sokhey (1887-1971): An Eminent Medico-Pharmaceutical Professional	Medicine	Indic	 Harkishan Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art06.pdf	316.0		
IJHS-51-2016-Issue-2A	Historical Notes: Revisiting the Calendar Tradition of Ancient India	Astronomy	Indic	 BN Narhari Achar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art07.pdf	413.0		
IJHS-51-2016-Issue-2A	Historical Notes: Genesis and Progress in Concepts of Preventive Cardiology: A Historical Overview	Medicine	Other	 Sukta Das	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art08.pdf	178.0		
IJHS-51-2016-Issue-2A	Historical Notes: Girish Chandra Bose and Agricultural Journalism	Agriculture	Indic	 CB Palit	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art09.pdf	119.0		
IJHS-51-2016-Issue-2A	Historical Notes: Radhanath Sikdar and the Final Phase of Measuring Peak XV	Astronomy	Indic	 Ashish Lahiri	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art10.pdf	128.0		
IJHS-51-2016-Issue-2A	Book Review: Flood Finbarr B—Objects of Translation – Material Culture and Medieval “Hindu-Muslim	General	Other	 Madhvendra Narayan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art11.pdf	122.0		
IJHS-51-2016-Issue-2A	Project Report: Study of Indus Valley Scripts through Linguistic and Markov Chain Methods	Linguistics	Indic	 Niladri Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art12.pdf	1368.0		
IJHS-51-2016-Issue-2A	Project Report: English Translation of Second part of Siddhanta Sekhara of Sripati	Math	Indic	 Sripad Bhat	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_1_Art13.pdf	138.0		
IJHS-51-2016-Issue-2B	Contents	General	Other	 	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art00.pdf	81.0		
IJHS-51-2016-Issue-2B	Editorial	Other	Other	 D Balasubramanian and AK Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art01.pdf	81.0		
IJHS-51-2016-Issue-2B	Guest Editorial	Other	Other	 Partha P Majumder	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art02.pdf	73.0		
IJHS-51-2016-Issue-2B	Iconic Flora of Heritage Significance in India	Biology	Indic	 H Y Mohan Ram	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art03.pdf	2076.0		
IJHS-51-2016-Issue-2B	The Holy Basil (Ocimum sanctum L.) and its Genome	Biology	Indic	 Ajit K Shasany	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art04.pdf	222.0		
IJHS-51-2016-Issue-2B	Genome and Evolution of the Sacred Lotus	Biology	Indic	 Partha P Majumder	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art05.pdf	112.0		
IJHS-51-2016-Issue-2B	Decoded Rice Genome for Decipherment of Origin, Domestication and Functional Attributes of Rice	Agriculture	Indic	 Akhilesh K Tyagi	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art06.pdf	89.0		
IJHS-51-2016-Issue-2B	Origin, Diversity and Genome Sequence of Mango (Mangifera indica L.)	Agriculture	Indic	 Nagendra K Singh, Ajay K Mahato et al.,	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art07.pdf	738.0		
IJHS-51-2016-Issue-2B	Iconic Fauna of Heritage Significance in India	Biology	Indic	 Raman Sukumar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art08.pdf	321.0		
IJHS-51-2016-Issue-2B	Genetic Structure of the Wild Populations of the Indian Rhinoceros (Rhinoceros unicornis)	Biology	Indic	 Samuel Zschokke	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art09.pdf	346.0		
IJHS-51-2016-Issue-2B	Gene flow and Evolutionary History of Tigers in Central India	Biology	Indic	 Sandeep Sharma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art10.pdf	90.0		
IJHS-51-2016-Issue-2B	Evolutionary History and Population Genetic Structure of Asian Elephants in India	Biology	Indic	 T N C Vidya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art11.pdf	711.0		
IJHS-51-2016-Issue-2B	The Dazzling Diversity and the Fundamental Unity: Peopling and the Genomic Structure of Ethnic India	Biology	Indic	 Analabha Basu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art12.pdf	146.0		
IJHS-51-2016-Issue-2B	Historical Note: Medical Genetics in Classical Ayurvedic Texts: A Critical Review	Medicine	Indic	 P Ram Manohar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art13.pdf	239.0		
IJHS-51-2016-Issue-2B	Historical Note: History and Development of Genetics Research in India: Three case studies	Biology	Indic	 DP Kasbekar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_2_2_Art14.pdf	264.0		
IJHS-51-2016-Issue-3	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art00.pdf	162.0		
IJHS-51-2016-Issue-3	Mud Plaster Wall Paintings of Bhaja Caves: Composition and Performance Characteristics	Metallurgy	Indic	 M Singh, S Vinodh Kumar and Sujata Waghmare	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art01.pdf	982.0		
IJHS-51-2016-Issue-3	Role of Experiments in the Progress of Science: Lessons from our History	Philosophy	Other	 D P Roy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art02.pdf	506.0		
IJHS-51-2016-Issue-3	A Lahore Astrolabe of 1587 at Moscow: Enigmas in its Construction	Astronomy	Arabic	 Sergei Maslikov and Sreeramula Rajeswara Sarma	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art03.pdf	1657.0		
IJHS-51-2016-Issue-3	Madras Lunatic Asylum: A Remarkable History in British India	MindSciences	Western	 Saumitra Basu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art04.pdf	538.0		
IJHS-51-2016-Issue-3	Science, Science Literacy and Communication	Other	Other	 G S Rautela and Kanchan Chowdhury	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art05.pdf	1096.0		
IJHS-51-2016-Issue-3	Historical Note: On the Visibility of Agastya (Canopus) in India	Astronomy	Indic	 K Chandra Hari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art06.pdf	775.0		
IJHS-51-2016-Issue-3	Historical Note: The Nobel Laureate W.C. Roentgen and His X-Rays	Other	Western	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art07.pdf	289.0		
IJHS-51-2016-Issue-3	Historical Note: N C Rana: Life and His Contributions in Astrophysical Science	Astronomy	Indic	 Utpal Mukhopadhyay and Saibal Ray	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art08.pdf	569.0		
IJHS-51-2016-Issue-3	Project Report: Amarakosa – A Biological Assessment	Biology	Indic	 S Sundara Rajan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art09.pdf	439.0		
IJHS-51-2016-Issue-3	Project Report: A Study on River Channel Modifications of Jorhat District of Assam	Other	Indic	 Raktim Ranjan Saikia and D Nurul Amin	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art10.pdf	273.0		
IJHS-51-2016-Issue-3	Corrections and Additions: Survey of Zijes Written in the Subcontinent	Astronomy	Indic	 S. M. Razaullah Ansari	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_2016_3_Art11.pdf	225.0		
IJHS-51-2016-Issue-4	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Contents.pdf	93.0		
IJHS-51-2016-Issue-4	Editorial	Other	Other	 AK Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art01.pdf	177.0		
IJHS-51-2016-Issue-4	Guest Editorial	Other	Other	 Lotika Vardarajan and Surajit Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art02.pdf	84.0		
IJHS-51-2016-Issue-4	An Indic Text on Earth Science: Sasanian to Post-Sasanian Period	Other	Indic	 Daryoosh Akbarzadeh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art03.pdf	201.0		
IJHS-51-2016-Issue-4	Throne — Asandi, Pallanka, Simhasana: An Indian Perspective	Culture	Indic	 Anamika Pathak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art04.pdf	335.0		
IJHS-51-2016-Issue-4	The Hybrid Creatures in Iranian and Indian Art	Culture	Indic	 Katayoun Fekripour	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art05.pdf	642.0		
IJHS-51-2016-Issue-4	Commonalities between Yajna Ritual in India and Yasna Ritual in Iran	Culture	Indic	 Azadeh Heidarpoor and Fariba Sharifian	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art06.pdf	166.0		
IJHS-51-2016-Issue-4	Indian High-Tin Bronzes and the Grecian and Persian World	Metallurgy	Indic	 Sharada Srinivasan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art07.pdf	676.0		
IJHS-51-2016-Issue-4	Vetikkampavidhi: A Malayalam Text on Pyrotechny	Other	Indic	 Abhilash Malayil	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art08.pdf	224.0		
IJHS-51-2016-Issue-4	Central Asia: A Melting Pot of Persian, Greek, Indian and Chinese Cultural Traditions	Culture	Other	 Chhaya Bhattacharya-Haesner	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art09.pdf	644.0		
IJHS-51-2016-Issue-4	Taxila – An Alternative Urbanisation Between the Silk Road and the Uttarapatha (the Northern Road)	Other	Indic	 Surajit Sarkar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art10.pdf	210.0		
IJHS-51-2016-Issue-4	Buddhism in Khotan and Soghdiana	Culture	Fareast	 Fariba Sharifian	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art11.pdf	137.0		
IJHS-51-2016-Issue-4	Krsna Iconography in Khotan Carpets: Spread of Hindu Religious Ideas in Xinjiang, China, Fourth–Seve	Culture	Fareast	 Zhang He	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art12.pdf	566.0		
IJHS-51-2016-Issue-4	The Benaki Collection of Fustat Textiles - Analysis and Provenance	Culture	Arabic	 Lotika Varadarajan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art13.pdf	593.0		
IJHS-51-2016-Issue-4	From Balkh to Baghdad: Indian Science and the Birth of the Islamic Golden Age in the Eighth Century	Other	Arabic	 Dominik Wujastyk	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art14.pdf	529.0		
IJHS-51-2016-Issue-4	Books Received for Review & Announcements	General	Other	 INSA	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art15.pdf	110.0		
IJHS-51-2016-Issue-4	Cumulative Index	Other	Other	 Vol. 51.1-4 (2016)	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol51_4_2016_Art16.pdf	135.0		
IJHS-52-2017-Issue-1	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art00.pdf	165.0		
IJHS-52-2017-Issue-1	Some Features of the Solutions of Kuttaka and Vargaprakrti	Math	Indic	 AK Bag	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art01.pdf	809.0		
IJHS-52-2017-Issue-1	Ideas of Infinitesimal of Bhaskaracarya in Lilavati and Siddhantasiromani	Math	Indic	 A B Padmanabha Rao	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art02.pdf	411.0		
IJHS-52-2017-Issue-1	The Hospital transcends into Hospital Medicine: A Brief Journey through Ancient,  Medieval and Colonial India	Medicine	Indic	 Jayanta Bhattacharya	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art03.pdf	620.0		
IJHS-52-2017-Issue-1	Amoebic Dysentery and Introduction of Emetine Source Carapichea ipecacacuanha into Indian Subcontinent	Medicine	Indic	 Ramya Raman and Anantanarayanan Raman	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art04.pdf	349.0		
IJHS-52-2017-Issue-1	Discovery of X-rays and its Impact in India	Medicine	Indic	 SC Roy	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art05.pdf	545.0		
IJHS-52-2017-Issue-1	Historical Note: Ashutosh Mukherjee’s Contribution on Nineteenth Century Modern Mathematics: A Bird’s Eye View	Math	Indic	 Sabitri Ray Chaudhuri	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art06.pdf	50.0		
IJHS-52-2017-Issue-1	Historical Note: G N Ramachandran: A Nobel Prize Nominee and Nominator	Biology	Indic	 Rajinder Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art07.pdf	127.0		
IJHS-52-2017-Issue-1	Historical Note: Udoy Chand Dutt: Prominent Indian Materia Medica Promoters	Medicine	Indic	 Harkishan Singh	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art08.pdf	184.0		
IJHS-52-2017-Issue-1	Historical Note: Scientific Explorations and Commercial Sales of the Straw Mushroom  Volvariella volvacea (Bull.) Singer in Republican China:  A Brief Review	Agriculture	Fareast	 Ruxia Wang, Hui Cao, Jingsong Zhang and Qi Tan	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art09.pdf	269.0		
IJHS-52-2017-Issue-1	Book Review: Rao, A B Padmanabha (trans. and ed.) Bhaskaracarya&#8217;s Lilavati Part I &amp; II	General	Other	 MS Sriram	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art10.pdf	299.0		
IJHS-52-2017-Issue-1	Project Report: History of Neurodegenerative Diseases and its impact on Aged Population in India: An Assessment	MindSciences	Indic	 Saumitra Basu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_1_2017_Art11.pdf	378.0		
IJHS-52-2017-Issue-2	Contents	General	Other	 Contents	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Contents.pdf	163.0		
IJHS-52-2017-Issue-2	Angular Diameters (bimba) of the Sun, Moon and Earth’s Shadow-cone in Indian Astronomy: A Comparative Study	Astronomy	Indic	 S Balachandra Rao, M Shailaja and V Vanaja	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art01.pdf	579.0		
IJHS-52-2017-Issue-2	Novel Proofs for Summations in the Nisrstarthaduti	Math	Indic	 Aditya Kolachana, K Mahesh and K Ramasubramanian	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art02.pdf	293.0		
IJHS-52-2017-Issue-2	Sundial for Time–keeping in Jaisalmer Fort	Astronomy	Indic	 Aalok Pandya, Tej Bahadur and Sandip Bhattachar	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art03.pdf	636.0		
IJHS-52-2017-Issue-2	Edward Blyth and the Asiatic Society	Biology	Other	 Aparajita Basu	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art04.pdf	343.0		
IJHS-52-2017-Issue-2	Central Weaving Institute, Banaras: A Cultural Encounter between the Native and the Modern Form of Instructional Practices	Culture	Indic	 Prakrati Bhargava	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art05.pdf	368.0		
IJHS-52-2017-Issue-2	The History of Colonial Science and Medicine in British India: Centre-Periphery Perspective	Medicine	Indic	 Rahul Bhaumik	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art06.pdf	326.0		
IJHS-52-2017-Issue-2	Historical Note:Cause of Sunrise, Sunset from Jnanesvari and its comparison to Aryabhatiya	Astronomy	Indic	 Anand Dabak	https://insa.nic.in/(S(eh1ucortlbqqezipwgliy3mn))/writereaddata/UpLoadedFiles/IJHS/Vol52_2_2017__Art07.pdf	344.0		
