year	event	date	sun_lon	obj_lon	sun_lon_dms	obj_lon_dms	obj_rise_set	sun_rise_set	delta_rise_set	age	mag	sun_alt	obj_lat	az_diff	lon_diff	sun_sz	obj_az
-463	evening_first_visibility	-463-11-12	225.42	245.12	225° 25'	245° 07'	18:21	17:34	0:46h	39d 12h	-0.4	-10° 40'	-2° 14'	-15° 32'	19° 42'	76° 48'	61° 16'
-463	evening_last_visibility	-463-11-22	235.62	253.82	235° 37'	253° 49'	18:20	17:29	0:51h	-10d 23h	0.2	-11° 21'	-0° 52'	-12° 44'	18° 12'	74° 00'	61° 16'
-463	morning_first_visibility	-463-12-11	254.50	238.63	254° 30'	238° 38'	6:03	7:11	-1:07h	7d 13h	1	-14° 19'	3° 18'	2° 18'	-15° 51'	288° 22'	290° 40'
-462	morning_last_visibility	-462-01-20	295.10	278.98	295° 06'	278° 59'	6:40	7:25	-0:45h	-21d 05h	-0.3	-9° 54'	-1° 38'	11° 22'	-16° 08'	289° 04'	300° 27'
-462	evening_first_visibility	-462-02-22	328.53	340.90	328° 32'	340° 54'	19:00	18:14	0:46h	12d 07h	-1.2	-10° 34'	0° 10'	-1° 34'	12° 22'	82° 00'	80° 26'
-462	evening_last_visibility	-462-03-18	352.07	4.70	352° 04'	4° 42'	19:17	18:29	0:48h	-8d 21h	1.8	-11° 13'	3° 12'	1° 46'	12° 38'	92° 49'	94° 35'
-462	morning_last_visibility	-462-05-03	35.80	13.18	35° 48'	13° 11'	4:57	5:40	-0:43h	-24d 04h	0.1	-9° 39'	-2° 47'	19° 49'	-22° 37'	248° 02'	267° 51'
-462	evening_first_visibility	-462-06-07	69.73	82.78	69° 44'	82° 47'	20:05	19:13	0:51h	11d 12h	-0.9	-10° 35'	1° 56'	-4° 50'	13° 04'	123° 29'	118° 39'
-462	evening_last_visibility	-462-07-17	107.98	130.85	107° 59'	130° 51'	20:20	19:22	0:57h	-15d 13h	1.1	-11° 34'	-3° 22'	-18° 59'	22° 52'	124° 44'	105° 45'
-462	morning_first_visibility	-462-08-13	133.50	117.43	133° 30'	117° 26'	4:38	5:40	-1:02h	10d 19h	0.7	-13° 03'	-1° 02'	6° 34'	-16° 04'	241° 18'	247° 52'
-462	morning_last_visibility	-462-08-31	151.18	139.97	151° 11'	139° 58'	5:10	5:52	-0:42h	-14d 18h	-1.1	-9° 36'	1° 53'	0° 32'	-11° 13'	251° 02'	251° 34'
-462	evening_first_visibility	-462-10-30	211.93	233.25	211° 56'	233° 15'	18:30	17:45	0:45h	45d 20h	-0.2	-10° 37'	-2° 24'	-17° 36'	21° 19'	81° 50'	64° 15'
-462	morning_first_visibility	-462-11-25	237.90	222.52	237° 54'	222° 31'	5:53	6:57	-1:03h	7d 07h	0.9	-13° 55'	2° 59'	0° 48'	-15° 24'	285° 14'	286° 03'
-461	morning_last_visibility	-461-01-03	277.68	263.18	277° 41'	263° 11'	6:37	7:24	-0:46h	-21d 02h	-0.3	-10° 01'	-1° 16'	8° 40'	-14° 30'	291° 28'	300° 09'
-461	evening_first_visibility	-461-02-07	313.40	326.60	313° 24'	326° 36'	18:53	18:03	0:49h	14d 11h	-1.1	-11° 11'	-0° 12'	-2° 47'	13° 12'	76° 41'	73° 55'
-461	evening_last_visibility	-461-02-27	333.23	346.58	333° 14'	346° 35'	19:10	18:17	0:52h	-9d 00h	1.5	-12° 00'	3° 31'	1° 48'	13° 21'	84° 45'	86° 33'
-461	morning_last_visibility	-461-04-17	20.25	357.10	20° 15'	357° 06'	5:17	5:58	-0:41h	-24d 15h	0.1	-9° 38'	-2° 45'	20° 26'	-23° 10'	254° 51'	275° 17'
-461	evening_first_visibility	-461-05-22	54.27	67.17	54° 16'	67° 10'	19:56	19:04	0:52h	11d 00h	-0.9	-10° 58'	1° 55'	-3° 13'	12° 55'	119° 46'	116° 33'
-461	evening_last_visibility	-461-07-01	92.40	113.12	92° 24'	113° 07'	20:22	19:22	0:59h	-14d 02h	1.4	-11° 50'	-3° 11'	-16° 02'	20° 43'	126° 34'	110° 31'
-461	morning_first_visibility	-461-07-29	118.68	101.45	118° 41'	101° 27'	4:25	5:30	-1:04h	13d 06h	0.6	-13° 01'	-1° 30'	9° 13'	-17° 14'	236° 29'	245° 42'
-461	morning_last_visibility	-461-08-14	134.25	122.67	134° 15'	122° 40'	4:55	5:41	-0:45h	-13d 13h	-1.1	-9° 48'	1° 38'	2° 06'	-11° 35'	244° 02'	246° 08'
-461	morning_first_visibility	-461-11-09	221.32	206.60	221° 19'	206° 36'	5:43	6:42	-0:58h	7d 00h	0.9	-13° 10'	2° 32'	-0° 03'	-14° 43'	280° 23'	280° 20'
-461	morning_last_visibility	-461-12-16	259.12	246.03	259° 07'	246° 02'	6:28	7:14	-0:46h	-21d 03h	-0.4	-10° 01'	-0° 45'	5° 55'	-13° 05'	291° 13'	297° 07'
-460	evening_first_visibility	-460-01-22	297.13	310.55	297° 08'	310° 33'	18:40	17:50	0:49h	16d 09h	-1.1	-10° 55'	-0° 45'	-4° 34'	13° 26'	71° 56'	67° 22'
-460	evening_last_visibility	-460-02-10	316.15	328.98	316° 09'	328° 59'	18:56	18:05	0:51h	-8d 01h	1.3	-11° 30'	3° 23'	1° 00'	12° 50'	77° 48'	78° 48'
-460	morning_first_visibility	-460-03-05	339.32	316.37	339° 19'	316° 22'	5:54	6:52	-0:57h	15d 10h	1.2	-13° 14'	0° 19'	17° 32'	-22° 57'	271° 54'	289° 26'
-460	morning_last_visibility	-460-04-01	5.58	342.82	5° 35'	342° 49'	5:37	6:18	-0:40h	-24d 02h	0	-9° 35'	-2° 36'	19° 59'	-22° 47'	261° 45'	281° 44'
-460	evening_first_visibility	-460-05-05	38.78	51.30	38° 47'	51° 18'	19:44	18:54	0:49h	10d 12h	-1	-10° 53'	1° 47'	-1° 46'	12° 32'	114° 03'	112° 17'
-460	evening_last_visibility	-460-06-14	76.88	94.30	76° 53'	94° 18'	20:12	19:17	0:55h	-11d 21h	1.7	-11° 11'	-2° 53'	-12° 03'	17° 25'	125° 10'	113° 07'
-460	morning_first_visibility	-460-07-15	105.90	87.25	105° 54'	87° 15'	4:14	5:22	-1:07h	18d 11h	0.2	-13° 10'	-1° 21'	11° 27'	-18° 39'	233° 31'	244° 59'
-460	morning_last_visibility	-460-07-27	117.50	105.03	117° 30'	105° 02'	4:40	5:29	-0:48h	-13d 06h	-1.1	-10° 02'	1° 11'	4° 24'	-12° 27'	238° 36'	243° 00'
-460	morning_first_visibility	-460-10-24	205.80	190.43	205° 48'	190° 26'	5:29	6:29	-0:59h	7d 17h	0.7	-13° 43'	2° 05'	-0° 12'	-15° 22'	273° 52'	273° 39'
-460	morning_last_visibility	-460-11-26	239.45	227.50	239° 27'	227° 30'	6:14	6:58	-0:44h	-21d 04h	-0.5	-9° 48'	-0° 05'	3° 20'	-11° 58'	287° 52'	291° 12'
-459	evening_first_visibility	-459-01-05	280.72	294.70	280° 43'	294° 42'	18:27	17:38	0:49h	19d 08h	-1	-10° 36'	-1° 14'	-6° 41'	13° 59'	69° 06'	62° 25'
-459	evening_last_visibility	-459-01-23	298.90	312.03	298° 54'	312° 02'	18:45	17:52	0:53h	-7d 18h	1.1	-11° 40'	2° 54'	-0° 47'	13° 08'	72° 45'	71° 59'
-459	morning_first_visibility	-459-02-11	317.37	298.32	317° 22'	298° 19'	6:13	7:14	-1:00h	10d 17h	1.3	-13° 28'	2° 17'	11° 53'	-19° 03'	280° 42'	292° 35'
-459	morning_last_visibility	-459-03-17	350.82	328.92	350° 49'	328° 55'	5:57	6:37	-0:40h	-23d 12h	-0.1	-9° 40'	-2° 26'	18° 55'	-21° 54'	268° 40'	287° 36'
-459	evening_first_visibility	-459-04-20	24.20	37.27	24° 12'	37° 16'	19:37	18:46	0:51h	11d 02h	-1	-11° 28'	1° 39'	-0° 59'	13° 03'	108° 10'	107° 11'
-459	evening_last_visibility	-459-05-27	59.52	74.83	59° 31'	74° 50'	20:02	19:07	0:54h	-10d 20h	1.9	-11° 20'	-1° 53'	-8° 16'	15° 19'	121° 38'	113° 22'
-459	morning_last_visibility	-459-07-10	100.88	87.22	100° 53'	87° 13'	4:30	5:19	-0:49h	-13d 14h	-1	-9° 58'	0° 32'	7° 11'	-13° 40'	235° 35'	242° 46'
-459	evening_first_visibility	-459-08-22	143.20	164.75	143° 12'	164° 45'	19:49	19:01	0:47h	30d 02h	0	-10° 35'	-0° 49'	-17° 50'	21° 33'	113° 02'	95° 12'
-459	evening_last_visibility	-459-09-05	156.98	182.17	156° 59'	182° 10'	19:35	18:46	0:48h	-24d 21h	0.2	-11° 03'	-2° 32'	-22° 00'	25° 11'	107° 21'	85° 21'
-459	morning_first_visibility	-459-10-09	190.37	174.52	190° 22'	174° 31'	5:17	6:18	-1:01h	8d 12h	0.6	-14° 10'	1° 35'	0° 12'	-15° 51'	266° 36'	266° 47'
-459	morning_last_visibility	-459-11-06	218.78	207.37	218° 47'	207° 22'	5:58	6:40	-0:41h	-21d 02h	-0.6	-9° 38'	0° 42'	1° 14'	-11° 25'	281° 23'	282° 37'
-459	evening_first_visibility	-459-12-21	265.23	280.70	265° 14'	280° 42'	18:20	17:30	0:50h	24d 11h	-0.8	-10° 54'	-1° 33'	-9° 04'	15° 28'	68° 51'	59° 47'
-458	evening_last_visibility	-458-01-06	281.48	295.58	281° 29'	295° 35'	18:35	17:39	0:56h	-8d 01h	0.8	-12° 03'	2° 04'	-3° 28'	14° 06'	69° 57'	66° 29'
-458	morning_first_visibility	-458-01-23	298.13	281.55	298° 08'	281° 33'	6:23	7:24	-1:01h	8d 11h	1.4	-13° 19'	3° 12'	7° 50'	-16° 35'	286° 33'	294° 23'
-458	morning_last_visibility	-458-03-02	335.92	315.37	335° 55'	315° 22'	6:14	6:56	-0:41h	-22d 18h	-0.1	-9° 45'	-2° 15'	17° 17'	-20° 33'	275° 22'	292° 39'
-458	evening_first_visibility	-458-04-04	8.58	21.08	8° 35'	21° 05'	19:24	18:37	0:47h	10d 19h	-1.1	-10° 55'	1° 18'	-0° 25'	12° 30'	100° 29'	100° 04'
-458	evening_last_visibility	-458-05-08	41.18	54.92	41° 11'	54° 55'	19:48	18:55	0:52h	-10d 01h	2.1	-11° 20'	-0° 23'	-4° 27'	13° 45'	115° 21'	110° 54'
-458	morning_last_visibility	-458-06-23	84.38	69.33	84° 23'	69° 20'	4:27	5:14	-0:47h	-14d 09h	-0.9	-9° 34'	-0° 14'	10° 03'	-15° 03'	235° 29'	245° 32'
-458	evening_first_visibility	-458-07-27	117.65	135.53	117° 39'	135° 32'	20:10	19:19	0:51h	20d 07h	-0.3	-10° 37'	0° 47'	-13° 00'	17° 53'	121° 50'	108° 50'
-458	evening_last_visibility	-458-08-25	145.90	171.45	145° 54'	171° 27'	19:48	18:58	0:49h	-19d 21h	0.4	-11° 03'	-3° 03'	-22° 28'	25° 33'	112° 14'	89° 46'
-458	morning_first_visibility	-458-09-23	174.05	158.73	174° 03'	158° 44'	5:08	6:07	-0:59h	8d 12h	0.6	-13° 33'	0° 50'	1° 17'	-15° 19'	259° 07'	260° 24'
-458	morning_last_visibility	-458-10-17	198.22	186.88	198° 13'	186° 53'	5:43	6:24	-0:40h	-20d 05h	-0.7	-9° 38'	1° 24'	-0° 06'	-11° 20'	272° 50'	272° 44'
-458	evening_first_visibility	-458-12-06	249.68	266.73	249° 41'	266° 44'	18:17	17:26	0:50h	30d 08h	-0.7	-10° 55'	-1° 50'	-11° 37'	17° 03'	70° 34'	58° 57'
-458	evening_last_visibility	-458-12-21	264.98	279.25	264° 59'	279° 15'	18:22	17:29	0:52h	-7d 18h	0.7	-11° 16'	1° 19'	-5° 58'	14° 16'	69° 04'	63° 05'
-457	morning_first_visibility	-457-01-06	280.72	264.78	280° 43'	264° 47'	6:20	7:25	-1:04h	7d 18h	1.3	-13° 44'	3° 27'	5° 21'	-15° 56'	289° 13'	294° 34'
-457	morning_last_visibility	-457-02-15	320.87	302.12	320° 52'	302° 07'	6:29	7:11	-0:42h	-21d 19h	-0.2	-9° 38'	-2° 03'	15° 09'	-18° 45'	281° 31'	296° 40'
-457	evening_first_visibility	-457-03-20	353.80	6.80	353° 48'	6° 48'	19:18	18:29	0:48h	11d 18h	-1.1	-11° 22'	1° 02'	-0° 26'	13° 00'	93° 43'	93° 17'
-457	evening_last_visibility	-457-04-18	21.82	35.08	21° 49'	35° 05'	19:36	18:44	0:51h	-9d 20h	2	-11° 38'	1° 23'	-1° 08'	13° 16'	107° 10'	106° 02'
-457	morning_last_visibility	-457-06-04	66.05	48.03	66° 03'	48° 02'	4:31	5:17	-0:46h	-17d 12h	-0.4	-9° 32'	-1° 24'	14° 14'	-18° 00'	238° 08'	252° 22'
-457	evening_first_visibility	-457-07-06	97.20	112.50	97° 12'	112° 30'	20:16	19:23	0:52h	15d 04h	-0.5	-10° 38'	1° 34'	-9° 09'	15° 18'	125° 18'	116° 10'
-457	evening_last_visibility	-457-08-11	131.97	156.85	131° 58'	156° 51'	20:02	19:11	0:51h	-17d 15h	0.7	-11° 02'	-3° 18'	-21° 43'	24° 53'	117° 42'	95° 59'
-457	morning_first_visibility	-457-09-07	157.88	142.82	157° 53'	142° 49'	4:58	5:57	-0:58h	8d 18h	0.7	-13° 03'	0° 00'	2° 59'	-15° 03'	251° 43'	254° 42'
-457	morning_last_visibility	-457-09-28	178.82	167.42	178° 49'	167° 25'	5:29	6:10	-0:41h	-18d 09h	-0.9	-9° 46'	1° 49'	-0° 27'	-11° 25'	263° 45'	263° 17'
-457	evening_first_visibility	-457-11-21	234.12	252.80	234° 07'	252° 48'	18:18	17:30	0:48h	36d 04h	-0.5	-10° 44'	-2° 06'	-14° 08'	18° 42'	74° 05'	59° 58'
-457	evening_last_visibility	-457-12-04	247.38	263.30	247° 23'	263° 18'	18:17	17:27	0:50h	-8d 18h	0.5	-11° 02'	0° 10'	-9° 31'	15° 55'	71° 03'	61° 32'
-457	morning_first_visibility	-457-12-20	263.20	248.63	263° 12'	248° 38'	6:15	7:17	-1:01h	6d 18h	1.2	-13° 01'	3° 26'	2° 48'	-14° 33'	289° 55'	292° 43'
-456	morning_last_visibility	-456-01-30	304.67	287.52	304° 40'	287° 31'	6:37	7:22	-0:44h	-21d 12h	-0.3	-9° 52'	-1° 48'	12° 52'	-17° 09'	286° 44'	299° 36'
-456	evening_first_visibility	-456-03-03	337.92	350.53	337° 55'	350° 32'	19:07	18:20	0:47h	12d 01h	-1.2	-10° 54'	0° 31'	-0° 59'	12° 36'	86° 10'	85° 11'
-456	evening_last_visibility	-456-03-28	2.30	15.70	2° 18'	15° 42'	19:26	18:34	0:51h	-9d 19h	1.8	-11° 58'	2° 47'	1° 05'	13° 24'	98° 08'	99° 14'
-456	morning_last_visibility	-456-05-14	46.78	25.63	46° 47'	25° 38'	4:45	5:29	-0:43h	-21d 19h	0	-9° 32'	-2° 27'	18° 10'	-21° 09'	243° 51'	262° 01'
-456	evening_first_visibility	-456-06-17	79.78	93.82	79° 47'	93° 49'	20:12	19:18	0:54h	12d 20h	-0.7	-10° 52'	1° 52'	-6° 29'	14° 03'	125° 14'	118° 44'
-456	evening_last_visibility	-456-07-26	117.18	140.77	117° 11'	140° 46'	20:14	19:19	0:54h	-16d 00h	1	-11° 10'	-3° 26'	-20° 06'	23° 35'	122° 23'	102° 17'
-456	morning_first_visibility	-456-08-22	142.85	126.87	142° 51'	126° 52'	4:44	5:47	-1:02h	10d 08h	0.6	-13° 29'	-0° 32'	5° 06'	-15° 59'	244° 42'	249° 48'
-456	morning_last_visibility	-456-09-09	160.62	149.03	160° 37'	149° 02'	5:15	5:59	-0:43h	-16d 09h	-1	-9° 59'	1° 55'	0° 05'	-11° 36'	255° 02'	255° 07'
-456	evening_first_visibility	-456-11-06	219.58	240.07	219° 35'	240° 04'	18:25	17:38	0:46h	42d 04h	-0.3	-10° 42'	-2° 18'	-16° 29'	20° 29'	78° 54'	62° 25'
-456	evening_last_visibility	-456-11-14	227.75	246.85	227° 45'	246° 51'	18:22	17:33	0:48h	-11d 22h	0.1	-11° 03'	-1° 22'	-14° 18'	19° 06'	76° 14'	61° 55'
-456	morning_first_visibility	-456-12-04	247.63	231.77	247° 38'	231° 46'	5:58	7:05	-1:07h	7d 13h	0.9	-14° 22'	3° 11'	1° 39'	-15° 52'	287° 13'	288° 53'
-455	morning_last_visibility	-455-01-13	288.33	273.17	288° 20'	273° 10'	6:41	7:25	-0:44h	-20d 17h	-0.3	-9° 41'	-1° 32'	10° 12'	-15° 10'	290° 27'	300° 39'
-455	evening_first_visibility	-455-02-15	321.88	334.32	321° 53'	334° 19'	18:56	18:09	0:46h	12d 19h	-1.2	-10° 33'	-0° 03'	-2° 04'	12° 26'	79° 22'	77° 18'
-455	evening_last_visibility	-455-03-09	343.57	357.05	343° 34'	357° 03'	19:16	18:24	0:52h	-9d 10h	1.6	-12° 05'	3° 25'	1° 54'	13° 29'	89° 23'	91° 17'
-455	morning_last_visibility	-455-04-26	29.40	6.57	29° 24'	6° 34'	5:05	5:47	-0:42h	-24d 06h	0.1	-9° 35'	-2° 46'	20° 06'	-22° 50'	250° 48'	270° 54'
-455	evening_first_visibility	-455-05-31	63.35	76.50	63° 21'	76° 30'	20:02	19:09	0:52h	11d 09h	-0.9	-10° 53'	1° 56'	-4° 13'	13° 09'	122° 18'	118° 05'
-455	evening_last_visibility	-455-07-10	101.55	123.53	101° 33'	123° 32'	20:21	19:23	0:58h	-14d 21h	1.2	-11° 40'	-3° 19'	-17° 49'	21° 59'	125° 46'	107° 57'
-455	morning_first_visibility	-455-08-07	127.95	110.98	127° 57'	110° 59'	4:30	5:36	-1:05h	12d 11h	0.5	-13° 33'	-1° 02'	7° 37'	-16° 57'	238° 55'	246° 32'
-455	morning_last_visibility	-455-08-23	143.60	131.92	143° 36'	131° 55'	5:02	5:47	-0:45h	-14d 14h	-1.1	-10° 01'	1° 47'	1° 17'	-11° 41'	247° 32'	248° 49'
-455	morning_first_visibility	-455-11-18	231.05	215.77	231° 03'	215° 46'	5:48	6:50	-1:02h	7d 07h	0.9	-13° 47'	2° 49'	0° 23'	-15° 17'	283° 21'	283° 43'
-455	morning_last_visibility	-455-12-27	270.87	257.45	270° 52'	257° 27'	6:37	7:21	-0:44h	-20d 06h	-0.4	-9° 31'	-1° 09'	7° 29'	-13° 25'	292° 00'	299° 29'
-454	evening_first_visibility	-454-01-31	306.70	320.05	306° 42'	320° 03'	18:48	17:58	0:50h	15d 06h	-1.1	-11° 10'	-0° 25'	-3° 28'	13° 21'	74° 34'	71° 06'
-454	evening_last_visibility	-454-02-20	326.60	338.98	326° 36'	338° 59'	19:01	18:13	0:48h	-7d 23h	1.5	-11° 02'	3° 33'	1° 44'	12° 23'	81° 29'	83° 12'
-454	morning_last_visibility	-454-04-10	13.82	350.60	13° 49'	350° 36'	5:25	6:07	-0:41h	-24d 17h	0.1	-9° 41'	-2° 42'	20° 28'	-23° 14'	257° 48'	278° 16'
-454	evening_first_visibility	-454-05-15	47.88	60.77	47° 53'	60° 46'	19:51	19:00	0:51h	10d 21h	-1	-11° 05'	1° 53'	-2° 37'	12° 53'	117° 41'	115° 04'
-454	evening_last_visibility	-454-06-24	86.00	105.33	86° 00'	105° 20'	20:19	19:20	0:58h	-13d 03h	1.5	-11° 36'	-3° 06'	-14° 24'	19° 21'	126° 18'	111° 54'
-454	morning_first_visibility	-454-07-23	113.17	95.22	113° 10'	95° 13'	4:20	5:26	-1:06h	15d 05h	0.4	-13° 12'	-1° 28'	10° 17'	-17° 58'	234° 56'	245° 13'
-454	morning_last_visibility	-454-08-07	127.73	116.30	127° 44'	116° 18'	4:51	5:36	-0:44h	-12d 19h	-1.2	-9° 30'	1° 31'	2° 41'	-11° 26'	241° 59'	244° 40'
-454	morning_first_visibility	-454-11-03	215.50	199.57	215° 30'	199° 34'	5:33	6:37	-1:03h	7d 23h	0.7	-14° 20'	2° 26'	-0° 08'	-15° 56'	277° 32'	277° 24'
-454	morning_last_visibility	-454-12-08	251.25	238.83	251° 15'	238° 50'	6:23	7:08	-0:45h	-20d 21h	-0.4	-9° 47'	-0° 31'	4° 48'	-12° 25'	290° 19'	295° 07'
-453	evening_first_visibility	-453-01-15	290.37	304.07	290° 22'	304° 04'	18:35	17:45	0:50h	17d 15h	-1	-10° 53'	-0° 57'	-5° 25'	13° 42'	70° 33'	65° 08'
-453	evening_last_visibility	-453-02-02	308.47	321.88	308° 28'	321° 53'	18:54	17:59	0:54h	-8d 07h	1.1	-12° 03'	3° 08'	0° 10'	13° 26'	75° 35'	75° 44'
-453	morning_first_visibility	-453-02-23	328.80	308.53	328° 48'	308° 32'	6:06	7:03	-0:57h	12d 04h	1.3	-13° 01'	1° 30'	14° 08'	-20° 16'	276° 32'	290° 41'
-453	morning_last_visibility	-453-03-26	359.12	336.47	359° 07'	336° 28'	5:45	6:26	-0:40h	-24d 04h	0	-9° 44'	-2° 32'	19° 45'	-22° 39'	264° 44'	284° 30'
-453	evening_first_visibility	-453-04-29	32.38	44.82	32° 23'	44° 49'	19:39	18:50	0:48h	10d 10h	-1.1	-10° 50'	1° 42'	-1° 19'	12° 26'	111° 21'	110° 02'
-453	evening_last_visibility	-453-06-07	69.55	86.20	69° 33'	86° 12'	20:09	19:13	0:56h	-11d 14h	1.8	-11° 25'	-2° 29'	-10° 32'	16° 39'	124° 08'	113° 36'
-453	morning_last_visibility	-453-07-21	111.03	98.58	111° 02'	98° 35'	4:37	5:25	-0:47h	-12d 18h	-1.1	-9° 42'	1° 00'	5° 08'	-12° 27'	237° 23'	242° 31'
-453	evening_first_visibility	-453-09-11	162.48	186.28	162° 29'	186° 17'	19:26	18:40	0:45h	39d 20h	0.1	-10° 32'	-2° 11'	-20° 39'	23° 48'	104° 28'	83° 48'
-453	morning_first_visibility	-453-10-18	199.00	183.82	199° 00'	183° 49'	5:25	6:24	-0:58h	7d 17h	0.7	-13° 32'	1° 49'	-0° 06'	-15° 12'	270° 58'	270° 52'
-453	morning_last_visibility	-453-11-18	230.57	218.77	230° 34'	218° 46'	6:06	6:50	-0:43h	-21d 10h	-0.5	-9° 52'	0° 17'	2° 21'	-11° 48'	285° 19'	287° 40'
-453	evening_first_visibility	-453-12-30	273.92	288.32	273° 55'	288° 19'	18:23	17:34	0:48h	21d 02h	-0.9	-10° 32'	-1° 25'	-7° 39'	14° 24'	68° 37'	60° 58'
-452	evening_last_visibility	-452-01-17	292.15	304.93	292° 09'	304° 56'	18:38	17:46	0:51h	-7d 07h	1.1	-11° 13'	2° 43'	-1° 28'	12° 47'	71° 03'	69° 35'
-452	morning_first_visibility	-452-02-03	308.70	291.35	308° 42'	291° 21'	6:20	7:20	-0:59h	9d 05h	1.4	-13° 06'	2° 51'	9° 36'	-17° 21'	283° 47'	293° 24'
-452	morning_last_visibility	-452-03-10	344.28	322.70	344° 17'	322° 42'	6:04	6:46	-0:41h	-23d 12h	-0.1	-9° 51'	-2° 21'	18° 26'	-21° 34'	271° 35'	290° 01'
-452	evening_first_visibility	-452-04-13	17.77	30.70	17° 46'	30° 42'	19:32	18:42	0:49h	11d 01h	-1.1	-11° 22'	1° 32'	-0° 41'	12° 56'	105° 07'	104° 26'
-452	evening_last_visibility	-452-05-19	52.18	66.42	52° 11'	66° 25'	19:54	19:02	0:52h	-10d 05h	2	-11° 02'	-1° 23'	-6° 34'	14° 14'	119° 08'	112° 34'
-452	morning_last_visibility	-452-07-03	94.47	80.70	94° 28'	80° 42'	4:29	5:16	-0:47h	-13d 08h	-1	-9° 34'	0° 19'	7° 58'	-13° 45'	235° 25'	243° 23'
-452	evening_first_visibility	-452-08-10	131.77	151.75	131° 46'	151° 45'	20:00	19:11	0:49h	25d 08h	-0.1	-10° 38'	-0° 02'	-15° 48'	19° 59'	117° 28'	101° 40'
-452	evening_last_visibility	-452-09-01	153.33	178.87	153° 20'	178° 52'	19:39	18:50	0:49h	-21d 19h	0.3	-11° 03'	-2° 51'	-22° 26'	25° 32'	108° 59'	86° 33'
-452	morning_first_visibility	-452-10-02	183.62	167.90	183° 37'	167° 54'	5:13	6:13	-1:00h	8d 14h	0.6	-14° 01'	1° 18'	0° 34'	-15° 43'	263° 28'	264° 02'
-452	morning_last_visibility	-452-10-28	209.93	198.53	209° 56'	198° 32'	5:51	6:32	-0:41h	-20d 22h	-0.6	-9° 41'	1° 02'	0° 33'	-11° 24'	277° 52'	278° 25'
-452	evening_first_visibility	-452-12-14	258.40	274.37	258° 24'	274° 22'	18:17	17:27	0:49h	26d 14h	-0.8	-10° 45'	-1° 42'	-10° 07'	15° 58'	69° 16'	59° 09'
-452	evening_last_visibility	-452-12-30	274.68	288.68	274° 41'	288° 41'	18:28	17:34	0:54h	-7d 19h	0.8	-11° 38'	1° 48'	-4° 24'	13° 59'	69° 15'	64° 50'
-451	morning_first_visibility	-451-01-15	290.38	274.68	290° 23'	274° 41'	6:24	7:25	-1:01h	7d 17h	1.4	-13° 05'	3° 24'	6° 23'	-15° 42'	288° 16'	294° 38'
-451	morning_last_visibility	-451-02-23	329.32	309.28	329° 19'	309° 17'	6:20	7:03	-0:42h	-22d 16h	-0.2	-9° 53'	-2° 09'	16° 33'	-20° 02'	278° 04'	294° 37'
-451	evening_first_visibility	-451-03-28	2.10	14.50	2° 06'	14° 30'	19:20	18:34	0:46h	10d 21h	-1.2	-10° 47'	1° 08'	-0° 23'	12° 24'	97° 19'	96° 56'
-451	evening_last_visibility	-451-04-29	32.88	46.60	32° 53'	46° 36'	19:44	18:50	0:53h	-10d 04h	2	-11° 44'	0° 26'	-2° 59'	13° 43'	112° 11'	109° 13'
-451	morning_last_visibility	-451-06-14	76.10	59.27	76° 06'	59° 16'	4:26	5:14	-0:48h	-16d 07h	-0.6	-9° 48'	-0° 53'	12° 24'	-16° 50'	236° 05'	248° 29'
-451	evening_first_visibility	-451-07-17	108.30	124.72	108° 18'	124° 43'	20:14	19:22	0:51h	17d 09h	-0.4	-10° 31'	1° 13'	-11° 01'	16° 25'	123° 48'	112° 47'
-451	evening_last_visibility	-451-08-18	139.33	165.03	139° 20'	165° 02'	19:56	19:04	0:52h	-19d 17h	0.5	-11° 19'	-3° 04'	-22° 28'	25° 41'	115° 07'	92° 39'
-451	morning_first_visibility	-451-09-16	167.37	152.07	167° 22'	152° 04'	5:04	6:03	-0:59h	8d 16h	0.7	-13° 27'	0° 31'	1° 55'	-15° 17'	255° 57'	257° 53'
-451	morning_last_visibility	-451-10-08	189.43	177.78	189° 26'	177° 47'	5:35	6:17	-0:42h	-19d 23h	-0.8	-9° 58'	1° 39'	-0° 22'	-11° 39'	268° 37'	268° 15'
-451	evening_first_visibility	-451-11-29	242.85	260.47	242° 51'	260° 28'	18:16	17:27	0:48h	32d 13h	-0.6	-10° 43'	-1° 58'	-12° 40'	17° 38'	71° 50'	59° 10'
-451	evening_last_visibility	-451-12-13	257.13	272.63	257° 08'	272° 38'	18:21	17:27	0:53h	-8d 15h	0.5	-11° 37'	0° 42'	-7° 53'	15° 30'	69° 52'	61° 59'
-451	morning_first_visibility	-451-12-30	273.93	257.67	273° 56'	257° 40'	6:15	7:22	-1:07h	7d 21h	1.1	-14° 17'	3° 26'	4° 39'	-16° 16'	289° 23'	294° 02'
-450	morning_last_visibility	-450-02-08	314.22	296.17	314° 13'	296° 10'	6:33	7:16	-0:42h	-21d 14h	-0.2	-9° 42'	-1° 58'	14° 12'	-18° 03'	283° 52'	298° 04'
-450	evening_first_visibility	-450-03-13	347.28	0.20	347° 17'	0° 12'	19:14	18:26	0:48h	11d 22h	-1.1	-11° 16'	0° 50'	-0° 35'	12° 55'	90° 36'	90° 01'
