jd	date	yr	season	rtu	eqnx	sun_lon	sun_naks	moon_lon	moon_naks	moon_phase	moon_sun_diff	sun_न	moon_न	kv_pair	moon_lon_adj	sun_lon_adj	jd_diff	moon_lon_adj_packed	yr_grp	kv_adj
1241400.84	-1314-09-27	-1314	4	R4-śarat	False	183.70	N16-Vis/α2 Lib	4.06	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	4.06	183.70	178.23	4.06	0	
1241579.07	-1313-03-24	-1313	1	R1-vasanta	True	2.20	N02-Bha/* 41 Ari	182.39	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.39	2.20	914.93	47.39	0	
1242494.00	-1311-09-24	-1311	4	R4-śarat	True	181.10	N16-Vis/α2 Lib	0.87	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	0.87	181.10	176.98	0.87	0	
1242670.98	-1310-03-20	-1310	1	R1-vasanta	True	358.53	N01-Ash/α Ari	178.99	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.99	-1.47	915.59	43.99	0	
1243586.57	-1308-09-21	-1308	4	R4-śarat	True	177.91	N16-Vis/α1 Lib	357.17	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.83	177.91	915.99	-2.83	0	
1244502.56	-1305-03-26	-1305	1	R1-vasanta	False	3.69	N02-Bha/* 39 Ari	183.64	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	183.64	3.69	914.77	48.64	0	
1245417.33	-1303-09-25	-1303	4	R4-śarat	True	182.51	N16-Vis/α2 Lib	2.60	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	2.60	182.51	177.28	2.60	0	
1245594.61	-1302-03-22	-1302	1	R1-vasanta	True	0.17	N02-Bha/* 35 Ari	179.38	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	179.38	0.17	915.73	44.38	0	
1246510.34	-1300-09-23	-1300	4	R4-śarat	True	179.75	N16-Vis/α2 Lib	359.62	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-0.38	179.75	176.85	-0.38	0	
1246687.19	-1299-03-19	-1299	1	R1-vasanta	True	357.14	N01-Ash/α Ari	177.09	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.09	-2.86	1653.48	42.09	0	
1248340.67	-1295-09-28	-1295	4	R4-śarat	False	183.92	N16-Vis/α2 Lib	4.22	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	4.22	183.92	177.78	4.22	0	
1248518.45	-1294-03-24	-1294	1	R1-vasanta	True	2.00	N02-Bha/* 35 Ari	181.56	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	181.56	2.00	915.47	46.56	0	
1249433.92	-1292-09-25	-1292	4	R4-śarat	True	181.41	N16-Vis/α2 Lib	1.55	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	1.55	181.41	176.65	1.55	0	
1249610.57	-1291-03-21	-1291	1	R1-vasanta	True	358.53	N01-Ash/α Ari	178.49	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.49	-1.47	915.43	43.49	0	
1250526.00	-1289-09-22	-1289	4	R4-śarat	True	177.72	N16-Vis/α1 Lib	358.30	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.70	177.72	177.90	-1.70	0	
1250703.90	-1288-03-18	-1288	1	R1-vasanta	False	356.22	N01-Ash/α Ari	176.07	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.07	-3.78	738.33	41.07	0	
1251442.23	-1286-03-26	-1286	1	R1-vasanta	False	3.77	N02-Bha/* 39 Ari	183.81	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.81	3.77	915.11	48.81	0	
1252357.34	-1284-09-26	-1284	4	R4-śarat	True	182.91	N16-Vis/α2 Lib	2.96	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	2.96	182.91	176.78	2.96	0	
1252534.12	-1283-03-22	-1283	1	R1-vasanta	True	0.08	N02-Bha/* 35 Ari	180.25	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	180.25	0.08	915.70	45.25	0	
1253449.82	-1281-09-24	-1281	4	R4-śarat	True	179.63	N16-Vis/α1 Lib	0.63	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.63	179.63	177.40	0.63	0	
1253627.22	-1280-03-19	-1280	1	R1-vasanta	True	357.55	N01-Ash/α Ari	177.52	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.52	-2.45	914.74	42.52	0	
1254541.96	-1278-09-20	-1278	4	R4-śarat	False	176.00	N16-Vis/α1 Lib	355.99	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-4.01	176.00	915.90	-4.01	0	
1255457.86	-1275-03-24	-1275	1	R1-vasanta	True	1.82	N02-Bha/* 35 Ari	182.61	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.61	1.82	915.60	47.61	0	
1256373.46	-1273-09-25	-1273	4	R4-śarat	True	181.34	N16-Vis/α2 Lib	0.94	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	0.94	181.34	177.07	0.94	0	
1256550.53	-1272-03-21	-1272	1	R1-vasanta	True	358.88	N01-Ash/α Ari	179.15	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.15	-1.12	914.89	44.15	0	
1257465.42	-1270-09-21	-1270	4	R4-śarat	True	177.53	N16-Vis/α1 Lib	357.36	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.64	177.53	178.25	-2.64	0	
1257643.67	-1269-03-19	-1269	1	R1-vasanta	False	356.39	N01-Ash/α Ari	175.91	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	175.91	-3.61	737.85	40.91	0	
1258381.52	-1267-03-26	-1267	1	R1-vasanta	False	3.48	N02-Bha/* 39 Ari	182.85	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.85	3.48	915.63	47.85	0	
1259297.15	-1265-09-27	-1265	4	R4-śarat	False	183.11	N16-Vis/α2 Lib	3.21	N02-Bha/* 39 Ari	1	-179	N16-Vis	N02-Bha	False	3.21	183.11	176.69	3.21	0	
1259473.84	-1264-03-22	-1264	1	R1-vasanta	True	0.20	N02-Bha/* 35 Ari	180.10	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	180.10	0.20	915.24	45.10	0	
1260389.08	-1262-09-23	-1262	4	R4-śarat	True	179.28	N16-Vis/α1 Lib	359.60	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False	-0.40	179.28	178.11	-0.40	0	
1260567.19	-1261-03-20	-1261	1	R1-vasanta	True	357.91	N01-Ash/α Ari	177.91	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.91	-2.09	914.72	42.91	0	
1261481.91	-1259-09-20	-1259	4	R4-śarat	False	176.34	N16-Vis/α1 Lib	355.99	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-4.01	176.34	915.39	-4.01	0	
1262397.30	-1256-03-23	-1256	1	R1-vasanta	True	1.67	N02-Bha/* 35 Ari	181.63	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	181.63	1.67	915.60	46.63	0	
1263312.90	-1254-09-25	-1254	4	R4-śarat	True	181.17	N16-Vis/α2 Lib	2.01	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	2.01	181.17	177.66	2.01	0	
1263490.56	-1253-03-22	-1253	1	R1-vasanta	True	359.30	N01-Ash/α Ari	179.54	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.54	-0.70	914.69	44.54	0	
1264405.25	-1251-09-21	-1251	4	R4-śarat	True	177.76	N16-Vis/α1 Lib	357.76	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-2.24	177.76	177.94	-2.24	0	
1264583.19	-1250-03-18	-1250	1	R1-vasanta	False	356.32	N01-Ash/α Ari	176.45	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	176.45	-3.68	737.77	41.45	0	
1265320.96	-1248-03-25	-1248	1	R1-vasanta	False	3.33	N02-Bha/* 39 Ari	183.83	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.83	3.33	915.60	48.83	0	
1266236.56	-1246-09-27	-1246	4	R4-śarat	True	182.91	N16-Vis/α2 Lib	2.25	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.25	182.91	177.24	2.25	0	
1266413.80	-1245-03-23	-1245	1	R1-vasanta	True	0.56	N02-Bha/* 35 Ari	180.05	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	180.05	0.56	914.84	45.05	0	
1267328.64	-1243-09-23	-1243	4	R4-śarat	True	179.22	N16-Vis/α1 Lib	359.04	N01-Ash/α Ari	1	-180	N16-Vis	N01-Ash	False	-0.96	179.22	178.28	-0.96	0	
1267506.92	-1242-03-20	-1242	1	R1-vasanta	True	358.05	N01-Ash/α Ari	178.55	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.55	-1.95	915.01	43.55	0	
1268421.93	-1240-09-20	-1240	4	R4-śarat	False	176.77	N16-Vis/α1 Lib	356.55	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.45	176.77	915.21	-3.45	0	
1269337.14	-1237-03-24	-1237	1	R1-vasanta	True	1.91	N02-Bha/* 35 Ari	181.82	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	181.82	1.91	915.07	46.82	0	
1270252.21	-1235-09-24	-1235	4	R4-śarat	True	180.87	N16-Vis/α2 Lib	0.93	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.93	180.87	178.22	0.93	0	
1270430.43	-1234-03-21	-1234	1	R1-vasanta	True	359.56	N01-Ash/α Ari	179.47	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	179.47	-0.44	914.83	44.47	0	
1271345.26	-1232-09-21	-1232	4	R4-śarat	True	178.17	N16-Vis/α1 Lib	358.18	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.82	178.17	915.28	-1.82	0	
1272260.54	-1229-03-26	-1229	1	R1-vasanta	False	3.31	N02-Bha/* 41 Ari	183.26	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	183.26	3.31	915.43	48.26	0	
1273175.97	-1227-09-26	-1227	4	R4-śarat	True	182.71	N16-Vis/α2 Lib	3.32	N02-Bha/* 41 Ari	1	-179	N16-Vis	N02-Bha	False	3.32	182.71	177.86	3.32	0	
1273353.83	-1226-03-23	-1226	1	R1-vasanta	True	0.97	N02-Bha/* 35 Ari	180.74	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	180.74	0.97	914.74	45.74	0	
1274268.57	-1224-09-23	-1224	4	R4-śarat	True	179.55	N16-Vis/α1 Lib	359.81	N01-Ash/α Ari	1	-179	N16-Vis	N01-Ash	False	-0.19	179.55	177.69	-0.19	0	
1274446.26	-1223-03-19	-1223	1	R1-vasanta	True	357.80	N01-Ash/α Ari	177.78	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.78	-2.20	915.49	42.78	0	
1275361.75	-1221-09-21	-1221	4	R4-śarat	False	176.97	N16-Vis/α1 Lib	356.51	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.49	176.97	915.41	-3.49	0	
1276277.16	-1218-03-24	-1218	1	R1-vasanta	True	2.32	N02-Bha/* 35 Ari	182.21	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.21	2.32	914.75	47.21	0	
1277191.91	-1216-09-24	-1216	4	R4-śarat	True	180.96	N16-Vis/α2 Lib	0.97	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.97	180.96	178.14	0.97	0	
1277370.05	-1215-03-21	-1215	1	R1-vasanta	True	359.59	N01-Ash/α Ari	179.97	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.97	-0.41	915.19	44.97	0	
1278285.24	-1213-09-22	-1213	4	R4-śarat	True	178.54	N16-Vis/α1 Lib	358.54	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.46	178.54	915.24	-1.46	0	
1279200.48	-1210-03-25	-1210	1	R1-vasanta	False	3.65	N02-Bha/* 41 Ari	183.89	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.89	3.65	914.90	48.89	0	
1280115.38	-1208-09-25	-1208	4	R4-śarat	True	182.51	N16-Vis/α2 Lib	2.38	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.38	182.51	178.24	2.38	0	
1280293.62	-1207-03-23	-1207	1	R1-vasanta	True	1.16	N02-Bha/* 35 Ari	180.77	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	180.77	1.16	914.99	45.77	0	
1281208.61	-1205-09-24	-1205	4	R4-śarat	True	179.98	N16-Vis/α1 Lib	0.28	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	0.28	179.98	176.93	0.28	0	
1281385.54	-1204-03-19	-1204	1	R1-vasanta	True	357.50	N01-Ash/α Ari	176.97	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.97	-2.50	915.74	41.97	0	
1282301.28	-1202-09-20	-1202	4	R4-śarat	False	176.90	N16-Vis/α1 Lib	356.83	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.17	176.90	915.85	-3.17	0	
1283217.13	-1199-03-24	-1199	1	R1-vasanta	True	2.68	N02-Bha/* 35 Ari	182.66	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.66	2.68	914.72	47.66	0	
1284131.85	-1197-09-25	-1197	4	R4-śarat	True	181.29	N16-Vis/α2 Lib	0.90	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	0.90	181.29	177.47	0.90	0	
1284309.32	-1196-03-20	-1196	1	R1-vasanta	True	359.28	N01-Ash/α Ari	179.11	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	179.11	-0.72	915.69	44.11	0	
1285225.01	-1194-09-22	-1194	4	R4-śarat	True	178.70	N16-Vis/α1 Lib	359.01	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-0.99	178.70	176.76	-0.99	0	
1285401.77	-1193-03-18	-1193	1	R1-vasanta	False	356.12	N01-Ash/α Ari	175.87	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	175.87	-3.88	1653.43	40.87	0	
1287055.20	-1189-09-26	-1189	4	R4-śarat	True	182.72	N16-Vis/α2 Lib	2.69	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.69	182.72	177.94	2.69	0	
1287233.14	-1188-03-22	-1188	1	R1-vasanta	True	1.09	N02-Bha/* 35 Ari	181.33	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	181.33	1.09	915.36	46.33	0	
1288148.50	-1186-09-24	-1186	4	R4-śarat	True	180.27	N16-Vis/α1 Lib	0.17	N02-Bha/* 35 Ari	1	179	N16-Vis	N02-Bha	False	0.17	180.27	176.69	0.17	0	
1288325.19	-1185-03-19	-1185	1	R1-vasanta	True	357.55	N01-Ash/α Ari	177.58	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.58	-2.45	915.34	42.58	0	
1289240.53	-1183-09-20	-1183	4	R4-śarat	False	176.54	N16-Vis/α1 Lib	355.91	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-4.09	176.54	916.35	-4.09	0	
1290156.88	-1180-03-24	-1180	1	R1-vasanta	True	2.82	N02-Bha/* 35 Ari	183.34	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.34	2.82	915.00	48.34	0	
1291071.88	-1178-09-25	-1178	4	R4-śarat	True	181.72	N16-Vis/α2 Lib	1.49	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	1.49	181.72	176.80	1.49	0	
1291248.68	-1177-03-21	-1177	1	R1-vasanta	True	359.05	N01-Ash/α Ari	178.45	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.45	-0.95	915.69	43.45	0	
1292164.37	-1175-09-21	-1175	4	R4-śarat	True	178.45	N16-Vis/α1 Lib	358.17	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-1.83	178.45	177.40	-1.83	0	
1292341.77	-1174-03-18	-1174	1	R1-vasanta	False	356.51	N01-Ash/α Ari	175.97	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	175.97	-3.49	1653.43	40.97	0	
1293995.20	-1170-09-26	-1170	4	R4-śarat	False	183.12	N16-Vis/α2 Lib	3.08	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.08	183.12	177.19	3.08	0	
1294172.39	-1169-03-22	-1169	1	R1-vasanta	True	0.76	N02-Bha/* 35 Ari	180.47	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	180.47	0.76	915.76	45.47	0	
1295088.15	-1167-09-23	-1167	4	R4-śarat	True	180.31	N16-Vis/α1 Lib	0.49	N02-Bha/* 35 Ari	1	180	N16-Vis	N02-Bha	False	0.49	180.31	176.93	0.49	0	
1295265.08	-1166-03-19	-1166	1	R1-vasanta	True	357.84	N01-Ash/α Ari	177.70	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.70	-2.16	914.98	42.70	0	
1296180.06	-1164-09-19	-1164	4	R4-śarat	False	176.45	N16-Vis/α1 Lib	356.68	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-3.32	176.45	916.16	-3.32	0	
1297096.22	-1161-03-24	-1161	1	R1-vasanta	True	2.58	N02-Bha/* 35 Ari	182.65	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.65	2.58	915.49	47.65	0	
1298011.71	-1159-09-25	-1159	4	R4-śarat	True	181.94	N16-Vis/α2 Lib	1.52	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	1.52	181.94	176.73	1.52	0	
1298188.44	-1158-03-20	-1158	1	R1-vasanta	True	359.21	N01-Ash/α Ari	179.22	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.22	-0.79	915.20	44.22	0	
1299103.64	-1156-09-21	-1156	4	R4-śarat	True	178.10	N16-Vis/α1 Lib	357.35	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.65	178.10	178.14	-2.65	0	
1299281.78	-1155-03-18	-1155	1	R1-vasanta	False	356.91	N01-Ash/α Ari	176.79	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.79	-3.09	1653.41	41.79	0	
1300935.19	-1151-09-26	-1151	4	R4-śarat	False	183.50	N16-Vis/α2 Lib	3.49	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.49	183.50	176.74	3.49	0	
1301111.93	-1150-03-22	-1150	1	R1-vasanta	True	0.71	N02-Bha/* 35 Ari	181.05	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.05	0.71	915.51	46.05	0	
1302027.44	-1148-09-22	-1148	4	R4-śarat	True	179.98	N16-Vis/α1 Lib	359.53	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-0.47	179.98	177.68	-0.47	0	
1302205.12	-1147-03-19	-1147	1	R1-vasanta	True	358.26	N01-Ash/α Ari	178.14	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	178.14	-1.74	914.68	43.14	0	
1303119.80	-1145-09-20	-1145	4	R4-śarat	False	176.59	N16-Vis/α1 Lib	356.42	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.58	176.59	915.69	-3.58	0	
1304035.49	-1142-03-23	-1142	1	R1-vasanta	True	2.27	N02-Bha/* 35 Ari	181.83	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	181.83	2.27	915.77	46.83	0	
1304951.26	-1140-09-24	-1140	4	R4-śarat	True	181.88	N16-Vis/α2 Lib	1.86	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	1.86	181.88	177.17	1.86	0	
1305128.43	-1139-03-20	-1139	1	R1-vasanta	True	359.59	N01-Ash/α Ari	179.77	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	179.77	-0.41	914.83	44.77	0	
1306043.26	-1137-09-21	-1137	4	R4-śarat	True	178.12	N16-Vis/α1 Lib	358.12	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-1.88	178.12	178.23	-1.88	0	
1306221.49	-1136-03-17	-1136	1	R1-vasanta	True	357.02	N01-Ash/α Ari	176.70	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	176.70	-2.98	1653.48	41.70	0	
1307874.97	-1132-09-26	-1132	4	R4-śarat	False	183.67	N16-Vis/α2 Lib	4.04	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	4.04	183.67	176.77	4.04	0	
1308051.74	-1131-03-22	-1131	1	R1-vasanta	True	0.91	N02-Bha/* 35 Ari	181.18	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.18	0.91	915.15	46.18	0	
1308966.89	-1129-09-23	-1129	4	R4-śarat	True	179.83	N16-Vis/α1 Lib	0.44	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.44	179.83	178.17	0.44	0	
1309145.06	-1128-03-19	-1128	1	R1-vasanta	True	358.59	N01-Ash/α Ari	178.65	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.65	-1.41	914.72	43.65	0	
1310059.78	-1126-09-20	-1126	4	R4-śarat	False	176.96	N16-Vis/α1 Lib	356.41	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-3.59	176.96	915.35	-3.59	0	
1310975.13	-1123-03-23	-1123	1	R1-vasanta	True	2.31	N02-Bha/* 35 Ari	182.37	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	182.37	2.31	915.38	47.37	0	
1311890.51	-1121-09-25	-1121	4	R4-śarat	True	181.52	N16-Vis/α1 Lib	0.92	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	0.92	181.52	177.93	0.92	0	
1312068.44	-1120-03-20	-1120	1	R1-vasanta	True	0.00	N02-Bha/* 35 Ari	180.11	N16-Vis/α1 Lib	1	-179	N02-Bha	N16-Vis	False	180.11	0.00	914.68	45.11	0	
1312983.12	-1118-09-21	-1118	4	R4-śarat	True	178.37	N16-Vis/α1 Lib	358.27	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-1.73	178.37	177.85	-1.73	0	
1313160.97	-1117-03-18	-1117	1	R1-vasanta	False	356.92	N01-Ash/α Ari	177.52	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	177.52	-3.08	737.66	42.52	0	
1313898.63	-1115-03-25	-1115	1	R1-vasanta	False	3.82	N02-Bha/* 35 Ari	183.30	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	183.30	3.82	915.71	48.30	0	
1314814.34	-1113-09-26	-1113	4	R4-śarat	False	183.43	N16-Vis/α2 Lib	3.22	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	3.22	183.43	177.43	3.22	0	
1314991.77	-1112-03-22	-1112	1	R1-vasanta	True	1.34	N02-Bha/* 35 Ari	181.88	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.88	1.34	914.73	46.88	0	
1315906.50	-1110-09-23	-1110	4	R4-śarat	True	179.83	N16-Vis/α1 Lib	359.80	N01-Ash/α Ari	1	-180	N16-Vis	N01-Ash	False	-0.20	179.83	178.12	-0.20	0	
1316084.62	-1109-03-20	-1109	1	R1-vasanta	True	358.56	N01-Ash/α Ari	177.90	N16-Vis/α1 Lib	1	-180	N01-Ash	N16-Vis	False	177.90	-1.44	915.17	42.90	0	
1316999.79	-1107-09-20	-1107	4	R4-śarat	True	177.37	N16-Vis/α1 Lib	357.16	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.84	177.37	915.22	-2.84	0	
1317915.01	-1104-03-23	-1104	1	R1-vasanta	True	2.59	N02-Bha/* 35 Ari	182.39	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.39	2.59	915.02	47.39	0	
1318830.03	-1102-09-24	-1102	4	R4-śarat	True	181.43	N16-Vis/α1 Lib	1.70	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	1.70	181.43	178.25	1.70	0	
1319008.28	-1101-03-21	-1101	1	R1-vasanta	True	0.23	N02-Bha/* 35 Ari	180.20	N16-Vis/α1 Lib	1	179	N02-Bha	N16-Vis	False	180.20	0.23	914.86	45.20	0	
1319923.14	-1099-09-22	-1099	4	R4-śarat	True	178.79	N16-Vis/α1 Lib	358.67	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-1.33	178.79	177.09	-1.33	0	
1320100.23	-1098-03-18	-1098	1	R1-vasanta	False	356.59	N01-Ash/α Ari	176.63	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	176.63	-3.41	738.15	41.63	0	
1320838.38	-1096-03-25	-1096	1	R1-vasanta	False	3.97	N02-Bha/* 35 Ari	183.98	N16-Vis/α2 Lib	1	180	N02-Bha	N16-Vis	False	183.98	3.97	915.22	48.98	0	
1321753.60	-1094-09-27	-1094	4	R4-śarat	False	183.08	N16-Vis/α2 Lib	2.36	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	2.36	183.08	178.13	2.36	0	
1321931.73	-1093-03-24	-1093	1	R1-vasanta	True	1.68	N02-Bha/* 35 Ari	181.73	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.73	1.68	914.74	46.73	0	
1322846.47	-1091-09-23	-1091	4	R4-śarat	True	180.19	N16-Vis/α1 Lib	0.40	N02-Bha/* 35 Ari	1	-179	N16-Vis	N02-Bha	False	0.40	180.19	177.58	0.40	0	
1323024.05	-1090-03-20	-1090	1	R1-vasanta	True	358.40	N01-Ash/α Ari	178.87	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	178.87	-1.60	915.50	43.87	0	
1323939.55	-1088-09-21	-1088	4	R4-śarat	True	177.52	N16-Vis/α1 Lib	357.17	N01-Ash/α Ari	1	179	N16-Vis	N01-Ash	False	-2.83	177.52	915.49	-2.83	0	
1324855.04	-1085-03-25	-1085	1	R1-vasanta	False	3.01	N02-Bha/* 35 Ari	182.82	N16-Vis/α2 Lib	1	179	N02-Bha	N16-Vis	False	182.82	3.01	914.73	47.82	0	
1325769.77	-1083-09-25	-1083	4	R4-śarat	True	181.57	N16-Vis/α1 Lib	1.45	N02-Bha/* 35 Ari	1	-180	N16-Vis	N02-Bha	False	1.45	181.57	178.09	1.45	0	
1325947.86	-1082-03-22	-1082	1	R1-vasanta	True	0.22	N02-Bha/* 35 Ari	181.02	N16-Vis/α1 Lib	1	180	N02-Bha	N16-Vis	False	181.02	0.22	915.23	46.02	0	
1326863.09	-1080-09-22	-1080	4	R4-śarat	True	179.14	N16-Vis/α1 Lib	359.14	N01-Ash/α Ari	1	180	N16-Vis	N01-Ash	False	-0.86	179.14	176.71	-0.86	0	
1327039.80	-1079-03-18	-1079	1	R1-vasanta	False	356.57	N01-Ash/α Ari	176.83	N16-Vis/α1 Lib	1	-179	N01-Ash	N16-Vis	False	176.83	-3.43	1653.42	41.83	0	
