Mandala,Sukta,MantraNum,Mantra
8,71,1,त्वं नो अग्ने महोभिः पाहि विश्वस्या अरातेः। उत द्विषो मर्त्यस्य॥
8,71,2,नहि मन्युः पौरुषेय ईशे हि वः प्रियजात। त्वमिदसि क्षपावान्॥
8,71,3,स नो विश्वेभिर्देवेभिरूर्जो नपाद्भद्रशोचे। रयिं देहि विश्ववारम्॥
8,71,4,न तमग्ने अरातयो मर्तं युवन्त रायः। यं त्रायसे दाश्वांसम्॥
8,71,5,यं त्वं विप्र मेधसातावग्ने हिनोषि धनाय। स तवोती गोषु गन्ता॥
8,71,6,त्वं रयिं पुरुवीरमग्ने दाशुषे मर्ताय। प्र णो नय वस्यो अच्छ॥
8,71,7,उरुष्या णो मा परा दा अघायते जातवेदः। दुराध्ये मर्ताय॥
8,71,8,अग्ने माकिष्टे देवस्य रातिमदेवो युयोत। त्वमीशिषे वसूनाम्॥
8,71,9,स नो वस्व उप मास्यूर्जो नपान्माहिनस्य। सखे वसो जरितृभ्यः॥
8,71,10,अच्छा नः शीरशोचिषं गिरो यन्तु दर्शतम्। अच्छा यज्ञासो नमसा पुरूवसुं पुरुप्रशस्तमूतये॥
8,71,11,अग्निं सूनुं सहसो जातवेदसं दानाय वार्याणाम्। द्विता यो भूदमृतो मर्त्येष्वा होता मन्द्रतमो विशि॥
8,71,12,अग्निं वो देवयज्ययाग्निं प्रयत्यध्वरे। अग्निं धीषु प्रथममग्निमर्वत्यग्निं क्षैत्राय साधसे॥
8,71,13,अग्निरिषां सख्ये ददातु न ईशे यो वार्याणाम्। अग्निं तोके तनये शश्वदीमहे वसुं सन्तं तनूपाम्॥
8,71,14,अग्निमीळिष्वावसे गाथाभिः शीरशोचिषम्। अग्निं राये पुरुमीळ्ह श्रुतं नरोऽग्निं सुदीतये छर्दिः॥
8,71,15,अग्निं द्वेषो योतवै नो गृणीमस्यग्निं शं योश्च दातवे। विश्वासु विक्ष्ववितेव हव्यो भुवद्वस्तुरृषूणाम्॥
8,72,1,हविष्कृणुध्वमा गमदध्वर्युर्वनते पुनः। विद्वाँ अस्य प्रशासनम्॥
8,72,2,नि तिग्ममभ्यंशुं सीदद्धोता मनावधि। जुषाणो अस्य सख्यम्॥
8,72,3,अन्तरिच्छन्ति तं जने रुद्रं परो मनीषया। गृभ्णन्ति जिह्वया ससम्॥
8,72,4,जाम्यतीतपे धनुर्वयोधा अरुहद्वनम्। दृषदं जिह्वयावधीत्॥
8,72,5,चरन्वत्सो रुशन्निह निदातारं न विन्दते। वेति स्तोतव अम्ब्यम्॥
8,72,6,उतो न्वस्य यन्महदश्वावद्योजनं बृहद्। दामा रथस्य ददृशे॥
8,72,7,दुहन्ति सप्तैकामुप द्वा पञ्च सृजतः। तीर्थे सिन्धोरधि स्वरे॥
8,72,8,आ दशभिर्विवस्वत इन्द्रः कोशमचुच्यवीत्। खेदया त्रिवृता दिवः॥
8,72,9,परि त्रिधातुरध्वरं जूर्णिरेति नवीयसी। मध्वा होतारो अञ्जते॥
8,72,10,सिञ्चन्ति नमसावतमुच्चाचक्रं परिज्मानम्। नीचीनबारमक्षितम्॥
8,72,11,अभ्यारमिदद्रयो निषिक्तं पुष्करे मधु। अवतस्य विसर्जने॥
8,72,12,गाव उपावतावतं मही यज्ञस्य रप्सुदा। उभा कर्णा हिरण्यया॥
8,72,13,आ सुते सिञ्चत श्रियं रोदस्योरभिश्रियम्। रसा दधीत वृषभम्॥
8,72,14,ते जानत स्वमोक्यं सं वत्सासो न मातृभिः। मिथो नसन्त जामिभिः॥
8,72,15,उप स्रक्वेषु बप्सतः कृण्वते धरुणं दिवि। इन्द्रे अग्ना नमः स्वः॥
8,72,16,अधुक्षत्पिप्युषीमिषमूर्जं सप्तपदीमरिः। सूर्यस्य सप्त रश्मिभिः॥
8,72,17,सोमस्य मित्रावरुणोदिता सूर आ ददे। तदातुरस्य भेषजम्॥
8,72,18,उतो न्वस्य यत्पदं हर्यतस्य निधान्यम्। परि द्यां जिह्वयातनत्॥
8,73,1,उदीराथामृतायते युञ्जाथामश्विना रथम्। अन्ति षद्भूतु वामवः॥
8,73,2,निमिषश्चिज्जवीयसा रथेना यातमश्विना। अन्ति षद्भूतु वामवः॥
8,73,3,उप स्तृणीतमत्रये हिमेन घर्ममश्विना। अन्ति षद्भूतु वामवः॥
8,73,4,कुह स्थः कुह जग्मथुः कुह श्येनेव पेतथुः। अन्ति षद्भूतु वामवः॥
8,73,5,यदद्य कर्हि कर्हि चिच्छुश्रूयातमिमं हवम्। अन्ति षद्भूतु वामवः॥
8,73,6,अश्विना यामहूतमा नेदिष्ठं याम्याप्यम्। अन्ति षद्भूतु वामवः॥
8,73,7,अवन्तमत्रये गृहं कृणुतं युवमश्विना। अन्ति षद्भूतु वामवः॥
8,73,8,वरेथे अग्निमातपो वदते वल्ग्वत्रये। अन्ति षद्भूतु वामवः॥
8,73,9,प्र सप्तवध्रिराशसा धारामग्नेरशायत। अन्ति षद्भूतु वामवः॥
8,73,10,इहा गतं वृषण्वसू शृणुतं म इमं हवम्। अन्ति षद्भूतु वामवः॥
8,73,11,किमिदं वां पुराणवज्जरतोरिव शस्यते। अन्ति षद्भूतु वामवः॥
8,73,12,समानं वां सजात्यं समानो बन्धुरश्विना। अन्ति षद्भूतु वामवः॥
8,73,13,यो वां रजांस्यश्विना रथो वियाति रोदसी। अन्ति षद्भूतु वामवः॥
8,73,14,आ नो गव्येभिरश्व्यैः सहस्रैरुप गच्छतम्। अन्ति षद्भूतु वामवः॥
8,73,15,मा नो गव्येभिरश्व्यैः सहस्रेभिरति ख्यतम्। अन्ति षद्भूतु वामवः॥
8,73,16,अरुणप्सुरुषा अभूदकर्ज्योतिरृतावरी। अन्ति षद्भूतु वामवः॥
8,73,17,अश्विना सु विचाकशद्वृक्षं परशुमाँ इव। अन्ति षद्भूतु वामवः॥
8,73,18,पुरं न धृष्णवा रुज कृष्णया बाधितो विशा। अन्ति षद्भूतु वामवः॥
8,74,1,विशोविशो वो अतिथिं वाजयन्तः पुरुप्रियम्। अग्निं वो दुर्यं वचः स्तुषे शूषस्य मन्मभिः॥
8,74,2,यं जनासो हविष्मन्तो मित्रं न सर्पिरासुतिम्। प्रशंसन्ति प्रशस्तिभिः॥
8,74,3,पन्यांसं जातवेदसं यो देवतात्युद्यता। हव्यान्यैरयद्दिवि॥
8,74,4,आगन्म वृत्रहन्तमं ज्येष्ठमग्निमानवम्। यस्य श्रुतर्वा बृहन्नार्क्षो अनीक एधते॥
8,74,5,अमृतं जातवेदसं तिरस्तमांसि दर्शतम्। घृताहवनमीड्यम्॥
8,74,6,सबाधो यं जना इमेऽग्निं हव्येभिरीळते। जुह्वानासो यतस्रुचः॥
8,74,7,इयं ते नव्यसी मतिरग्ने अधाय्यस्मदा। मन्द्र सुजात सुक्रतोऽमूर दस्मातिथे॥
8,74,8,सा ते अग्ने शंतमा चनिष्ठा भवतु प्रिया। तया वर्धस्व सुष्टुतः॥
8,74,9,सा द्युम्नैर्द्युम्निनी बृहदुपोप श्रवसि श्रवः। दधीत वृत्रतूर्ये॥
8,74,10,अश्वमिद्गां रथप्रां त्वेषमिन्द्रं न सत्पतिम्। यस्य श्रवांसि तूर्वथ पन्यम्पन्यं च कृष्टयः॥
8,74,11,यं त्वा गोपवनो गिरा चनिष्ठदग्ने अङ्गिरः। स पावक श्रुधी हवम्॥
8,74,12,यं त्वा जनास ईळते सबाधो वाजसातये। स बोधि वृत्रतूर्ये॥
8,74,13,अहं हुवान आर्क्षे श्रुतर्वणि मदच्युति। शर्धांसीव स्तुकाविनां मृक्षा शीर्षा चतुर्णाम्॥
8,74,14,मां चत्वार आशवः शविष्ठस्य द्रवित्नवः। सुरथासो अभि प्रयो वक्षन्वयो न तुग्र्यम्॥
8,74,15,सत्यमित्त्वा महेनदि परुष्ण्यव देदिशम्। नेमापो अश्वदातरः शविष्ठादस्ति मर्त्यः॥
8,75,1,युक्ष्वा हि देवहूतमाँ अश्वाँ अग्ने रथीरिव। नि होता पूर्व्यः सदः॥
8,75,2,उत नो देव देवाँ अच्छा वोचो विदुष्टरः। श्रद्विश्वा वार्या कृधि॥
8,75,3,त्वं ह यद्यविष्ठ्य सहसः सूनवाहुत। ऋतावा यज्ञियो भुवः॥
8,75,4,अयमग्निः सहस्रिणो वाजस्य शतिनस्पतिः। मूर्धा कवी रयीणाम्॥
8,75,5,तं नेमिमृभवो यथा नमस्व सहूतिभिः। नेदीयो यज्ञमङ्गिरः॥
8,75,6,तस्मै नूनमभिद्यवे वाचा विरूप नित्यया। वृष्णे चोदस्व सुष्टुतिम्॥
8,75,7,कमु ष्विदस्य सेनयाग्नेरपाकचक्षसः। पणिं गोषु स्तरामहे॥
8,75,8,मा नो देवानां विशः प्रस्नातीरिवोस्राः। कृशं न हासुरघ्न्याः॥
8,75,9,मा नः समस्य दूढ्यः परिद्वेषसो अंहतिः। ऊर्मिर्न नावमा वधीत्॥
8,75,10,नमस्ते अग्न ओजसे गृणन्ति देव कृष्टयः। अमैरमित्रमर्दय॥
8,75,11,कुवित्सु नो गविष्टयेऽग्ने संवेषिषो रयिम्। उरुकृदुरु णस्कृधि॥
8,75,12,मा नो अस्मिन्महाधने परा वर्ग्भारभृद्यथा। संवर्गं सं रयिं जय॥
8,75,13,अन्यमस्मद्भिया इयमग्ने सिषक्तु दुच्छुना। वर्धा नो अमवच्छवः॥
8,75,14,यस्याजुषन्नमस्विनः शमीमदुर्मखस्य वा। तं घेदग्निर्वृधावति॥
8,75,15,परस्या अधि संवतोऽवराँ अभ्या तर। यत्राहमस्मि ताँ अव॥
8,75,16,विद्मा हि ते पुरा वयमग्ने पितुर्यथावसः। अधा ते सुम्नमीमहे॥
8,76,1,इमं नु मायिनं हुव इन्द्रमीशानमोजसा। मरुत्वन्तं न वृञ्जसे॥
8,76,2,अयमिन्द्रो मरुत्सखा वि वृत्रस्याभिनच्छिरः। वज्रेण शतपर्वणा॥
8,76,3,वावृधानो मरुत्सखेन्द्रो वि वृत्रमैरयत्। सृजन्समुद्रिया अपः॥
8,76,4,अयं ह येन वा इदं स्वर्मरुत्वता जितम्। इन्द्रेण सोमपीतये॥
8,76,5,मरुत्वन्तमृजीषिणमोजस्वन्तं विरप्शिनम्। इन्द्रं गीर्भिर्हवामहे॥
8,76,6,इन्द्रं प्रत्नेन मन्मना मरुत्वन्तं हवामहे। अस्य सोमस्य पीतये॥
8,76,7,मरुत्वाँ इन्द्र मीढ्वः पिबा सोमं शतक्रतो। अस्मिन्यज्ञे पुरुष्टुत॥
8,76,8,तुभ्येदिन्द्र मरुत्वते सुताः सोमासो अद्रिवः। हृदा हूयन्त उक्थिनः॥
8,76,9,पिबेदिन्द्र मरुत्सखा सुतं सोमं दिविष्टिषु। वज्रं शिशान ओजसा॥
8,76,10,उत्तिष्ठन्नोजसा सह पीत्वी शिप्रे अवेपयः। सोममिन्द्र चमू सुतम्॥
8,76,11,अनु त्वा रोदसी उभे क्रक्षमाणमकृपेताम्। इन्द्र यद्दस्युहाभवः॥
8,76,12,वाचमष्टापदीमहं नवस्रक्तिमृतस्पृशम्। इन्द्रात्परि तन्वं ममे॥
8,77,1,जज्ञानो नु शतक्रतुर्वि पृच्छदिति मातरम्। क उग्राः के ह शृण्विरे॥
8,77,2,आदीं शवस्यब्रवीदौर्णवाभमहीशुवम्। ते पुत्र सन्तु निष्टुरः॥
8,77,3,समित्तान्वृत्रहाखिदत्खे अराँ इव खेदया। प्रवृद्धो दस्युहाभवत्॥
8,77,4,एकया प्रतिधापिबत्साकं सरांसि त्रिंशतम्। इन्द्रः सोमस्य काणुका॥
8,77,5,अभि गन्धर्वमतृणदबुध्नेषु रजस्स्वा। इन्द्रो ब्रह्मभ्य इद्वृधे॥
8,77,6,निराविध्यद्गिरिभ्य आ धारयत्पक्वमोदनम्। इन्द्रो बुन्दं स्वाततम्॥
8,77,7,शतब्रध्न इषुस्तव सहस्रपर्ण एक इत्। यमिन्द्र चकृषे युजम्॥
8,77,8,तेन स्तोतृभ्य आ भर नृभ्यो नारिभ्यो अत्तवे। सद्यो जात ऋभुष्ठिर॥
8,77,9,एता च्यौत्नानि ते कृता वर्षिष्ठानि परीणसा। हृदा वीड्वधारयः॥
8,77,10,विश्वेत्ता विष्णुराभरदुरुक्रमस्त्वेषितः। शतं महिषान्क्षीरपाकमोदनं वराहमिन्द्र एमुषम्॥
8,77,11,तुविक्षं ते सुकृतं सूमयं धनुः साधुर्बुन्दो हिरण्ययः। उभा ते बाहू रण्या सुसंस्कृत ऋदूपे चिदृदूवृधा॥
8,78,1,पुरोळाशं नो अन्धस इन्द्र सहस्रमा भर। शता च शूर गोनाम्॥
8,78,2,आ नो भर व्यञ्जनं गामश्वमभ्यञ्जनम्। सचा मना हिरण्यया॥
8,78,3,उत नः कर्णशोभना पुरूणि धृष्णवा भर। त्वं हि शृण्विषे वसो॥
8,78,4,नकीं वृधीक इन्द्र ते न सुषा न सुदा उत। नान्यस्त्वच्छूर वाघतः॥
8,78,5,नकीमिन्द्रो निकर्तवे न शक्रः परिशक्तवे। विश्वं शृणोति पश्यति॥
8,78,6,स मन्युं मर्त्यानामदब्धो नि चिकीषते। पुरा निदश्चिकीषते॥
8,78,7,क्रत्व इत्पूर्णमुदरं तुरस्यास्ति विधतः। वृत्रघ्नः सोमपाव्नः॥
8,78,8,त्वे वसूनि संगता विश्वा च सोम सौभगा। सुदात्वपरिह्वृता॥
8,78,9,त्वामिद्यवयुर्मम कामो गव्युर्हिरण्ययुः। त्वामश्वयुरेषते॥
8,78,10,तवेदिन्द्राहमाशसा हस्ते दात्रं चना ददे। दिनस्य वा मघवन्सम्भृतस्य वा पूर्धि यवस्य काशिना॥
8,79,1,अयं कृत्नुरगृभीतो विश्वजिदुद्भिदित्सोमः। ऋषिर्विप्रः काव्येन॥
8,79,2,अभ्यूर्णोति यन्नग्नं भिषक्ति विश्वं यत्तुरम्। प्रेमन्धः ख्यन्निः श्रोणो भूत्॥
8,79,3,त्वं सोम तनूकृद्भ्यो द्वेषोभ्योऽन्यकृतेभ्यः। उरु यन्तासि वरूथम्॥
8,79,4,त्वं चित्ती तव दक्षैर्दिव आ पृथिव्या ऋजीषिन्। यावीरघस्य चिद्द्वेषः॥
8,79,5,अर्थिनो यन्ति चेदर्थं गच्छानिद्ददुषो रातिम्। ववृज्युस्तृष्यतः कामम्॥
8,79,6,विदद्यत्पूर्व्यं नष्टमुदीमृतायुमीरयत्। प्रेमायुस्तारीदतीर्णम्॥
8,79,7,सुशेवो नो मृळयाकुरदृप्तक्रतुरवातः। भवा नः सोम शं हृदे॥
8,79,8,मा नः सोम सं वीविजो मा वि बीभिषथा राजन्। मा नो हार्दि त्विषा वधीः॥
8,79,9,अव यत्स्वे सधस्थे देवानां दुर्मतीरीक्षे। राजन्नप द्विषः सेध मीढ्वो अप स्रिधः सेध॥
8,80,1,नह्यन्यं बळाकरं मर्डितारं शतक्रतो। त्वं न इन्द्र मृळय॥
8,80,2,यो नः शश्वत्पुराविथामृध्रो वाजसातये। स त्वं न इन्द्र मृळय॥
8,80,3,किमङ्ग रध्रचोदनः सुन्वानस्यावितेदसि। कुवित्स्विन्द्र णः शकः॥
8,80,4,इन्द्र प्र णो रथमव पश्चाच्चित्सन्तमद्रिवः। पुरस्तादेनं मे कृधि॥
8,80,5,हन्तो नु किमाससे प्रथमं नो रथं कृधि। उपमं वाजयु श्रवः॥
8,80,6,अवा नो वाजयुं रथं सुकरं ते किमित्परि। अस्मान्सु जिग्युषस्कृधि॥
8,80,7,इन्द्र दृह्यस्व पूरसि भद्रा त एति निष्कृतम्। इयं धीरृत्वियावती॥
8,80,8,मा सीमवद्य आ भागुर्वी काष्ठा हितं धनम्। अपावृक्ता अरत्नयः॥
8,80,9,तुरीयं नाम यज्ञियं यदा करस्तदुश्मसि। आदित्पतिर्न ओहसे॥
8,80,10,अवीवृधद्वो अमृता अमन्दीदेकद्यूर्देवा उत याश्च देवीः। तस्मा उ राधः कृणुत प्रशस्तं प्रातर्मक्षू धियावसुर्जगम्यात्॥
8,81,1,आ तू न इन्द्र क्षुमन्तं चित्रं ग्राभं सं गृभाय। महाहस्ती दक्षिणेन॥
8,81,2,विद्मा हि त्वा तुविकूर्मिं तुविदेष्णं तुवीमघम्। तुविमात्रमवोभिः॥
8,81,3,नहि त्वा शूर देवा न मर्तासो दित्सन्तम्। भीमं न गां वारयन्ते॥
8,81,4,एतो न्विन्द्रं स्तवामेशानं वस्वः स्वराजम्। न राधसा मर्धिषन्नः॥
8,81,5,प्र स्तोषदुप गासिषच्छ्रवत्साम गीयमानम्। अभि राधसा जुगुरत्॥
8,81,6,आ नो भर दक्षिणेनाभि सव्येन प्र मृश। इन्द्र मा नो वसोर्निर्भाक्॥
8,81,7,उप क्रमस्वा भर धृषता धृष्णो जनानाम्। अदाशूष्टरस्य वेदः॥
8,81,8,इन्द्र य उ नु ते अस्ति वाजो विप्रेभिः सनित्वः। अस्माभिः सु तं सनुहि॥
8,81,9,सद्योजुवस्ते वाजा अस्मभ्यं विश्वश्चन्द्राः। वशैश्च मक्षू जरन्ते॥
8,82,1,आ प्र द्रव परावतोऽर्वावतश्च वृत्रहन्। मध्वः प्रति प्रभर्मणि॥
8,82,2,तीव्राः सोमास आ गहि सुतासो मादयिष्णवः। पिबा दधृग्यथोचिषे॥
8,82,3,इषा मन्दस्वादु तेऽरं वराय मन्यवे। भुवत्त इन्द्र शं हृदे॥
8,82,4,आ त्वशत्रवा गहि न्युक्थानि च हूयसे। उपमे रोचने दिवः॥
8,82,5,तुभ्यायमद्रिभिः सुतो गोभिः श्रीतो मदाय कम्। प्र सोम इन्द्र हूयते॥
8,82,6,इन्द्र श्रुधि सु मे हवमस्मे सुतस्य गोमतः। वि पीतिं तृप्तिमश्नुहि॥
8,82,7,य इन्द्र चमसेष्वा सोमश्चमूषु ते सुतः। पिबेदस्य त्वमीशिषे॥
8,82,8,यो अप्सु चन्द्रमा इव सोमश्चमूषु ददृशे। पिबेदस्य त्वमीशिषे॥
8,82,9,यं ते श्येनः पदाभरत्तिरो रजांस्यस्पृतम्। पिबेदस्य त्वमीशिषे॥
8,83,1,देवानामिदवो महत्तदा वृणीमहे वयम्। वृष्णामस्मभ्यमूतये॥
8,83,2,ते नः सन्तु युजः सदा वरुणो मित्रो अर्यमा। वृधासश्च प्रचेतसः॥
8,83,3,अति नो विष्पिता पुरु नौभिरपो न पर्षथ। यूयमृतस्य रथ्यः॥
8,83,4,वामं नो अस्त्वर्यमन्वामं वरुण शंस्यम्। वामं ह्यावृणीमहे॥
8,83,5,वामस्य हि प्रचेतस ईशानाशो रिशादसः। नेमादित्या अघस्य यत्॥
8,83,6,वयमिद्वः सुदानवः क्षियन्तो यान्तो अध्वन्ना। देवा वृधाय हूमहे॥
8,83,7,अधि न इन्द्रैषां विष्णो सजात्यानाम्। इता मरुतो अश्विना॥
8,83,8,प्र भ्रातृत्वं सुदानवोऽध द्विता समान्या। मातुर्गर्भे भरामहे॥
8,83,9,यूयं हि ष्ठा सुदानव इन्द्रज्येष्ठा अभिद्यवः। अधा चिद्व उत ब्रुवे॥
8,84,1,प्रेष्ठं वो अतिथिं स्तुषे मित्रमिव प्रियम्। अग्निं रथं न वेद्यम्॥
8,84,2,कविमिव प्रचेतसं यं देवासो अध द्विता। नि मर्त्येष्वादधुः॥
8,84,3,त्वं यविष्ठ दाशुषो नॄँः पाहि शृणुधी गिरः। रक्षा तोकमुत त्मना॥
8,84,4,कया ते अग्ने अङ्गिर ऊर्जो नपादुपस्तुतिम्। वराय देव मन्यवे॥
8,84,5,दाशेम कस्य मनसा यज्ञस्य सहसो यहो। कदु वोच इदं नमः॥
8,84,6,अधा त्वं हि नस्करो विश्वा अस्मभ्यं सुक्षितीः। वाजद्रविणसो गिरः॥
8,84,7,कस्य नूनं परीणसो धियो जिन्वसि दम्पते। गोषाता यस्य ते गिरः॥
8,84,8,तं मर्जयन्त सुक्रतुं पुरोयावानमाजिषु। स्वेषु क्षयेषु वाजिनम्॥
8,84,9,क्षेति क्षेमेभिः साधुभिर्नकिर्यं घ्नन्ति हन्ति यः। अग्ने सुवीर एधते॥
8,85,1,आ मे हवं नासत्याश्विना गच्छतं युवम्। मध्वः सोमस्य पीतये॥
8,85,2,इमं मे स्तोममश्विनेमं मे शृणुतं हवम्। मध्वः सोमस्य पीतये॥
8,85,3,अयं वां कृष्णो अश्विना हवते वाजिनीवसू। मध्वः सोमस्य पीतये॥
8,85,4,शृणुतं जरितुर्हवं कृष्णस्य स्तुवतो नरा। मध्वः सोमस्य पीतये॥
8,85,5,छर्दिर्यन्तमदाभ्यं विप्राय स्तुवते नरा। मध्वः सोमस्य पीतये॥
8,85,6,गच्छतं दाशुषो गृहमित्था स्तुवतो अश्विना। मध्वः सोमस्य पीतये॥
8,85,7,युञ्जाथां रासभं रथे वीड्वङ्गे वृषण्वसू। मध्वः सोमस्य पीतये॥
8,85,8,त्रिवन्धुरेण त्रिवृता रथेना यातमश्विना। मध्वः सोमस्य पीतये॥
8,85,9,नू मे गिरो नासत्याश्विना प्रावतं युवम्। मध्वः सोमस्य पीतये॥
8,86,1,उभा हि दस्रा भिषजा मयोभुवोभा दक्षस्य वचसो बभूवथुः। ता वां विश्वको हवते तनूकृथे मा नो वि यौष्टं सख्या मुमोचतम्॥
8,86,2,कथा नूनं वां विमना उप स्तवद्युवं धियं ददथुर्वस्य‍इष्टये। ता वां विश्वको हवते तनूकृथे मा नो वि यौष्टं सख्या मुमोचतम्॥
8,86,3,युवं हि ष्मा पुरुभुजेममेधतुं विष्णाप्वे ददथुर्वस्य‍इष्टये। ता वां विश्वको हवते तनूकृथे मा नो वि यौष्टं सख्या मुमोचतम्॥
8,86,4,उत त्यं वीरं धनसामृजीषिणं दूरे चित्सन्तमवसे हवामहे। यस्य स्वादिष्ठा सुमतिः पितुर्यथा मा नो वि यौष्टं सख्या मुमोचतम्॥
8,86,5,ऋतेन देवः सविता शमायत ऋतस्य शृङ्गमुर्विया वि पप्रथे। ऋतं सासाह महि चित्पृतन्यतो मा नो वि यौष्टं सख्या मुमोचतम्॥
8,87,1,द्युम्नी वां स्तोमो अश्विना क्रिविर्न सेक आ गतम्। मध्वः सुतस्य स दिवि प्रियो नरा पातं गौराविवेरिणे॥
8,87,2,पिबतं घर्मं मधुमन्तमश्विना बर्हिः सीदतं नरा। ता मन्दसाना मनुषो दुरोण आ नि पातं वेदसा वयः॥
8,87,3,आ वां विश्वाभिरूतिभिः प्रियमेधा अहूषत। ता वर्तिर्यातमुप वृक्तबर्हिषो जुष्टं यज्ञं दिविष्टिषु॥
8,87,4,पिबतं सोमं मधुमन्तमश्विना बर्हिः सीदतं सुमत्। ता वावृधाना उप सुष्टुतिं दिवो गन्तं गौराविवेरिणम्॥
8,87,5,आ नूनं यातमश्विनाश्वेभिः प्रुषितप्सुभिः। दस्रा हिरण्यवर्तनी शुभस्पती पातं सोममृतावृधा॥
8,87,6,वयं हि वां हवामहे विपन्यवो विप्रासो वाजसातये। ता वल्गू दस्रा पुरुदंससा धियाश्विना श्रुष्ट्या गतम्॥
8,88,1,तं वो दस्ममृतीषहं वसोर्मन्दानमन्धसः। अभि वत्सं न स्वसरेषु धेनव इन्द्रं गीर्भिर्नवामहे॥
8,88,2,द्युक्षं सुदानुं तविषीभिरावृतं गिरिं न पुरुभोजसम्। क्षुमन्तं वाजं शतिनं सहस्रिणं मक्षू गोमन्तमीमहे॥
8,88,3,न त्वा बृहन्तो अद्रयो वरन्त इन्द्र वीळवः। यद्दित्ससि स्तुवते मावते वसु नकिष्टदा मिनाति ते॥
8,88,4,योद्धासि क्रत्वा शवसोत दंसना विश्वा जाताभि मज्मना। आ त्वायमर्क ऊतये ववर्तति यं गोतमा अजीजनन्॥
8,88,5,प्र हि रिरिक्ष ओजसा दिवो अन्तेभ्यस्परि। न त्वा विव्याच रज इन्द्र पार्थिवमनु स्वधां ववक्षिथ॥
8,88,6,नकिः परिष्टिर्मघवन्मघस्य ते यद्दाशुषे दशस्यसि। अस्माकं बोध्युचथस्य चोदिता मंहिष्ठो वाजसातये॥
8,89,1,बृहदिन्द्राय गायत मरुतो वृत्रहन्तमम्। येन ज्योतिरजनयन्नृतावृधो देवं देवाय जागृवि॥
8,89,2,अपाधमदभिशस्तीरशस्तिहाथेन्द्रो द्युम्न्याभवत्। देवास्त इन्द्र सख्याय येमिरे बृहद्भानो मरुद्गण॥
8,89,3,प्र व इन्द्राय बृहते मरुतो ब्रह्मार्चत। वृत्रं हनति वृत्रहा शतक्रतुर्वज्रेण शतपर्वणा॥
8,89,4,अभि प्र भर धृषता धृषन्मनः श्रवश्चित्ते असद्बृहत्। अर्षन्त्वापो जवसा वि मातरो हनो वृत्रं जया स्वः॥
8,89,5,यज्जायथा अपूर्व्य मघवन्वृत्रहत्याय। तत्पृथिवीमप्रथयस्तदस्तभ्ना उत द्याम्॥
8,89,6,तत्ते यज्ञो अजायत तदर्क उत हस्कृतिः। तद्विश्वमभिभूरसि यज्जातं यच्च जन्त्वम्॥
8,89,7,आमासु पक्वमैरय आ सूर्यं रोहयो दिवि। घर्मं न सामन्तपता सुवृक्तिभिर्जुष्टं गिर्वणसे बृहत्॥
8,90,1,आ नो विश्वासु हव्य इन्द्रः समत्सु भूषतु। उप ब्रह्माणि सवनानि वृत्रहा परमज्या ऋचीषमः॥
8,90,2,त्वं दाता प्रथमो राधसामस्यसि सत्य ईशानकृत्। तुविद्युम्नस्य युज्या वृणीमहे पुत्रस्य शवसो महः॥
8,90,3,ब्रह्मा त इन्द्र गिर्वणः क्रियन्ते अनतिद्भुता। इमा जुषस्व हर्यश्व योजनेन्द्र या ते अमन्महि॥
8,90,4,त्वं हि सत्यो मघवन्ननानतो वृत्रा भूरि न्यृञ्जसे। स त्वं शविष्ठ वज्रहस्त दाशुषेऽर्वाञ्चं रयिमा कृधि॥
8,90,5,त्वमिन्द्र यशा अस्यृजीषी शवसस्पते। त्वं वृत्राणि हंस्यप्रतीन्येक इदनुत्ता चर्षणीधृता॥
8,90,6,तमु त्वा नूनमसुर प्रचेतसं राधो भागमिवेमहे। महीव कृत्तिः शरणा त इन्द्र प्र ते सुम्ना नो अश्नवन्॥
8,91,1,कन्या वारवायती सोममपि स्रुताविदत्। अस्तं भरन्त्यब्रवीदिन्द्राय सुनवै त्वा शक्राय सुनवै त्वा॥
8,91,2,असौ य एषि वीरको गृहंगृहं विचाकशद्। इमं जम्भसुतं पिब धानावन्तं करम्भिणमपूपवन्तमुक्थिनम्॥
8,91,3,आ चन त्वा चिकित्सामोऽधि चन त्वा नेमसि। शनैरिव शनकैरिवेन्द्रायेन्दो परि स्रव॥
8,91,4,कुविच्छकत्कुवित्करत्कुविन्नो वस्यसस्करत्। कुवित्पतिद्विषो यतीरिन्द्रेण संगमामहै॥
8,91,5,इमानि त्रीणि विष्टपा तानीन्द्र वि रोहय। शिरस्ततस्योर्वरामादिदं म उपोदरे॥
8,91,6,असौ च या न उर्वरादिमां तन्वं मम। अथो ततस्य यच्छिरः सर्वा ता रोमशा कृधि॥
8,91,7,खे रथस्य खेऽनसः खे युगस्य शतक्रतो। अपालामिन्द्र त्रिष्पूत्व्यकृणोः सूर्यत्वचम्॥
8,92,1,पान्तमा वो अन्धस इन्द्रमभि प्र गायत। विश्वासाहं शतक्रतुं मंहिष्ठं चर्षणीनाम्॥
8,92,2,पुरुहूतं पुरुष्टुतं गाथान्यं सनश्रुतम्। इन्द्र इति ब्रवीतन॥
8,92,3,इन्द्र इन्नो महानां दाता वाजानां नृतुः। महाँ अभिज्ञ्वा यमत्॥
